Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas27402	Pavarde27402	4	10	10	5
Vardas16367	Pavarde16367	9	10	5	5
Vardas1988	Pavarde1988	8	7	9	5
Vardas30489	Pavarde30489	8	6	10	5
Vardas2461	Pavarde2461	10	9	5	5
Vardas94130	Pavarde94130	7	10	7	5
Vardas31087	Pavarde31087	8	8	8	5
Vardas94211	Pavarde94211	9	8	7	5
Vardas93849	Pavarde93849	8	7	9	5
Vardas94024	Pavarde94024	9	6	9	5
Vardas93981	Pavarde93981	9	10	5	5
Vardas96420	Pavarde96420	5	9	10	5
Vardas29584	Pavarde29584	10	8	6	5
Vardas96156	Pavarde96156	8	7	9	5
Vardas29764	Pavarde29764	7	9	8	5
Vardas96108	Pavarde96108	8	10	6	5
Vardas26286	Pavarde26286	5	9	10	5
Vardas96707	Pavarde96707	6	10	8	5
Vardas96706	Pavarde96706	10	8	6	5
Vardas55668	Pavarde55668	9	10	5	5
Vardas96816	Pavarde96816	4	10	10	5
Vardas55653	Pavarde55653	8	6	10	5
Vardas96627	Pavarde96627	4	10	10	5
Vardas29475	Pavarde29475	10	4	10	5
Vardas95439	Pavarde95439	10	8	6	5
Vardas30221	Pavarde30221	9	8	7	5
Vardas1725	Pavarde1725	9	8	7	5
Vardas1733	Pavarde1733	9	9	6	5
Vardas95887	Pavarde95887	5	9	10	5
Vardas16675	Pavarde16675	4	10	10	5
Vardas55550	Pavarde55550	10	6	8	5
Vardas95787	Pavarde95787	7	10	7	5
Vardas29847	Pavarde29847	10	6	8	5
Vardas95956	Pavarde95956	9	5	10	5
Vardas95654	Pavarde95654	9	5	10	5
Vardas95650	Pavarde95650	10	8	6	5
Vardas95635	Pavarde95635	9	8	7	5
Vardas95593	Pavarde95593	10	10	4	5
Vardas59998	Pavarde59998	8	7	9	5
Vardas22447	Pavarde22447	7	9	8	5
Vardas22542	Pavarde22542	10	6	8	5
Vardas59965	Pavarde59965	10	5	9	5
Vardas42114	Pavarde42114	9	5	10	5
Vardas39864	Pavarde39864	10	9	5	5
Vardas77300	Pavarde77300	10	9	5	5
Vardas60743	Pavarde60743	9	7	8	5
Vardas53501	Pavarde53501	7	8	9	5
Vardas7303	Pavarde7303	8	7	9	5
Vardas42458	Pavarde42458	10	10	4	5
Vardas15125	Pavarde15125	5	9	10	5
Vardas6767	Pavarde6767	9	7	8	5
Vardas22707	Pavarde22707	10	10	4	5
Vardas82594	Pavarde82594	5	10	9	5
Vardas22821	Pavarde22821	9	9	6	5
Vardas38782	Pavarde38782	7	7	10	5
Vardas77021	Pavarde77021	7	7	10	5
Vardas6961	Pavarde6961	9	7	8	5
Vardas15065	Pavarde15065	6	10	8	5
Vardas42322	Pavarde42322	9	10	5	5
Vardas42349	Pavarde42349	10	5	9	5
Vardas8651	Pavarde8651	10	6	8	5
Vardas8701	Pavarde8701	6	9	9	5
Vardas39139	Pavarde39139	8	7	9	5
Vardas8016	Pavarde8016	6	9	9	5
Vardas78861	Pavarde78861	10	8	6	5
Vardas60359	Pavarde60359	5	9	10	5
Vardas8264	Pavarde8264	9	10	5	5
Vardas78579	Pavarde78579	8	10	6	5
Vardas60642	Pavarde60642	10	7	7	5
Vardas8154	Pavarde8154	7	8	9	5
Vardas78366	Pavarde78366	9	9	6	5
Vardas78449	Pavarde78449	8	9	7	5
Vardas40462	Pavarde40462	10	4	10	5
Vardas80038	Pavarde80038	6	10	8	5
Vardas40548	Pavarde40548	8	6	10	5
Vardas40496	Pavarde40496	9	8	7	5
Vardas14982	Pavarde14982	6	8	10	5
Vardas40322	Pavarde40322	10	10	4	5
Vardas41972	Pavarde41972	10	5	9	5
Vardas35994	Pavarde35994	5	9	10	5
Vardas85076	Pavarde85076	6	9	9	5
Vardas85501	Pavarde85501	10	7	7	5
Vardas5508	Pavarde5508	9	7	8	5
Vardas59114	Pavarde59114	9	10	5	5
Vardas85589	Pavarde85589	7	8	9	5
Vardas75989	Pavarde75989	10	4	10	5
Vardas5069	Pavarde5069	6	8	10	5
Vardas37262	Pavarde37262	9	10	5	5
Vardas43214	Pavarde43214	9	7	8	5
Vardas84634	Pavarde84634	9	10	5	5
Vardas23425	Pavarde23425	9	8	7	5
Vardas84969	Pavarde84969	8	7	9	5
Vardas37122	Pavarde37122	7	8	9	5
Vardas5231	Pavarde5231	10	10	4	5
Vardas9124	Pavarde9124	9	7	8	5
Vardas86109	Pavarde86109	10	6	8	5
Vardas21171	Pavarde21171	9	9	6	5
Vardas36096	Pavarde36096	7	8	9	5
Vardas58967	Pavarde58967	10	4	10	5
Vardas75985	Pavarde75985	5	10	9	5
Vardas23624	Pavarde23624	5	10	9	5
Vardas75898	Pavarde75898	9	6	9	5
Vardas36508	Pavarde36508	10	4	10	5
Vardas23634	Pavarde23634	8	6	10	5
Vardas83302	Pavarde83302	7	9	8	5
Vardas38187	Pavarde38187	9	5	10	5
Vardas38320	Pavarde38320	7	8	9	5
Vardas83524	Pavarde83524	7	7	10	5
Vardas53857	Pavarde53857	9	10	5	5
Vardas82787	Pavarde82787	5	9	10	5
Vardas43229	Pavarde43229	10	5	9	5
Vardas23211	Pavarde23211	10	7	7	5
Vardas37505	Pavarde37505	10	9	5	5
Vardas14682	Pavarde14682	8	10	6	5
Vardas37900	Pavarde37900	10	5	9	5
Vardas21325	Pavarde21325	5	10	9	5
Vardas83907	Pavarde83907	7	9	8	5
Vardas42693	Pavarde42693	10	10	4	5
Vardas76469	Pavarde76469	4	10	10	5
Vardas23184	Pavarde23184	7	8	9	5
Vardas84043	Pavarde84043	10	5	9	5
Vardas29054	Pavarde29054	3	7	5	7
Vardas68293	Pavarde68293	2	8	5	7
Vardas38757	Pavarde38757	10	3	2	7
Vardas39868	Pavarde39868	3	9	3	7
Vardas7399	Pavarde7399	10	3	2	7
Vardas49206	Pavarde49206	2	6	7	7
Vardas80766	Pavarde80766	4	4	7	7
Vardas47822	Pavarde47822	5	7	3	7
Vardas97894	Pavarde97894	7	5	3	7
Vardas66618	Pavarde66618	7	1	7	7
Vardas48218	Pavarde48218	8	6	1	7
Vardas97963	Pavarde97963	4	1	10	7
Vardas68092	Pavarde68092	5	7	3	7
Vardas6341	Pavarde6341	4	1	10	7
Vardas66418	Pavarde66418	2	8	5	7
Vardas7220	Pavarde7220	10	4	1	7
Vardas28623	Pavarde28623	4	4	7	7
Vardas22766	Pavarde22766	3	8	4	7
Vardas48174	Pavarde48174	2	3	10	7
Vardas65556	Pavarde65556	4	6	5	7
Vardas80824	Pavarde80824	7	1	7	7
Vardas82127	Pavarde82127	4	3	8	7
Vardas68173	Pavarde68173	7	5	3	7
Vardas38814	Pavarde38814	7	2	6	7
Vardas38116	Pavarde38116	3	7	5	7
Vardas6760	Pavarde6760	7	7	1	7
Vardas761	Pavarde761	7	2	6	7
Vardas83522	Pavarde83522	8	2	5	7
Vardas65319	Pavarde65319	6	3	6	7
Vardas30807	Pavarde30807	7	5	3	7
Vardas26588	Pavarde26588	4	3	8	7
Vardas22377	Pavarde22377	4	1	10	7
Vardas97921	Pavarde97921	1	10	4	7
Vardas80617	Pavarde80617	4	9	2	7
Vardas80619	Pavarde80619	3	4	8	7
Vardas22320	Pavarde22320	8	5	2	7
Vardas18609	Pavarde18609	2	7	6	7
Vardas49981	Pavarde49981	1	8	6	7
Vardas67521	Pavarde67521	7	7	1	7
Vardas94284	Pavarde94284	4	5	6	7
Vardas66007	Pavarde66007	4	8	3	7
Vardas66270	Pavarde66270	2	4	9	7
Vardas30950	Pavarde30950	7	6	2	7
Vardas66031	Pavarde66031	4	8	3	7
Vardas38483	Pavarde38483	6	5	4	7
Vardas6507	Pavarde6507	1	10	4	7
Vardas67642	Pavarde67642	9	4	2	7
Vardas48520	Pavarde48520	5	9	1	7
Vardas81904	Pavarde81904	4	6	5	7
Vardas81920	Pavarde81920	6	8	1	7
Vardas38449	Pavarde38449	5	8	2	7
Vardas97405	Pavarde97405	2	4	9	7
Vardas97425	Pavarde97425	4	1	10	7
Vardas97424	Pavarde97424	9	1	5	7
Vardas39424	Pavarde39424	8	3	4	7
Vardas18782	Pavarde18782	2	10	3	7
Vardas22543	Pavarde22543	1	9	5	7
Vardas19123	Pavarde19123	5	2	8	7
Vardas93988	Pavarde93988	5	7	3	7
Vardas48732	Pavarde48732	10	3	2	7
Vardas66138	Pavarde66138	10	2	3	7
Vardas39200	Pavarde39200	2	8	5	7
Vardas19096	Pavarde19096	2	6	7	7
Vardas38586	Pavarde38586	2	4	9	7
Vardas2149	Pavarde2149	9	4	2	7
Vardas12313	Pavarde12313	4	9	2	7
Vardas66173	Pavarde66173	7	1	7	7
Vardas67162	Pavarde67162	4	4	7	7
Vardas26633	Pavarde26633	2	4	9	7
Vardas66085	Pavarde66085	4	5	6	7
Vardas6981	Pavarde6981	1	7	7	7
Vardas49579	Pavarde49579	1	4	10	7
Vardas39330	Pavarde39330	4	5	6	7
Vardas49462	Pavarde49462	7	4	4	7
Vardas48700	Pavarde48700	8	5	2	7
Vardas6951	Pavarde6951	5	7	3	7
Vardas82676	Pavarde82676	7	7	1	7
Vardas30972	Pavarde30972	3	5	7	7
Vardas82801	Pavarde82801	6	2	7	7
Vardas49791	Pavarde49791	4	10	1	7
Vardas94374	Pavarde94374	4	9	2	7
Vardas22968	Pavarde22968	3	9	3	7
Vardas6388	Pavarde6388	4	1	10	7
Vardas66391	Pavarde66391	4	5	6	7
Vardas19291	Pavarde19291	6	2	7	7
Vardas7154	Pavarde7154	3	7	5	7
Vardas81138	Pavarde81138	1	10	4	7
Vardas83144	Pavarde83144	8	5	2	7
Vardas12055	Pavarde12055	8	4	3	7
Vardas30892	Pavarde30892	2	6	7	7
Vardas28652	Pavarde28652	8	2	5	7
Vardas25690	Pavarde25690	6	3	6	7
Vardas19021	Pavarde19021	9	4	2	7
Vardas80946	Pavarde80946	9	1	5	7
Vardas83226	Pavarde83226	6	3	6	7
Vardas66410	Pavarde66410	7	7	1	7
Vardas31230	Pavarde31230	3	5	7	7
Vardas94386	Pavarde94386	1	9	5	7
Vardas12853	Pavarde12853	1	9	5	7
Vardas39031	Pavarde39031	5	2	8	7
Vardas67996	Pavarde67996	1	9	5	7
Vardas65778	Pavarde65778	1	5	9	7
Vardas82051	Pavarde82051	5	7	3	7
Vardas12642	Pavarde12642	1	5	9	7
Vardas26558	Pavarde26558	7	3	5	7
Vardas81273	Pavarde81273	3	10	2	7
Vardas22502	Pavarde22502	6	1	8	7
Vardas93921	Pavarde93921	5	6	4	7
Vardas19215	Pavarde19215	4	2	9	7
Vardas81927	Pavarde81927	2	6	7	7
Vardas12149	Pavarde12149	5	4	6	7
Vardas6451	Pavarde6451	7	5	3	7
Vardas82987	Pavarde82987	10	2	3	7
Vardas93894	Pavarde93894	3	6	6	7
Vardas39074	Pavarde39074	2	9	4	7
Vardas67878	Pavarde67878	6	8	1	7
Vardas38350	Pavarde38350	3	4	8	7
Vardas93908	Pavarde93908	5	9	1	7
Vardas49743	Pavarde49743	8	2	5	7
Vardas72829	Pavarde72829	5	9	1	7
Vardas45115	Pavarde45115	3	3	9	7
Vardas76724	Pavarde76724	5	9	1	7
Vardas72900	Pavarde72900	4	7	4	7
Vardas42623	Pavarde42623	6	2	7	7
Vardas76661	Pavarde76661	10	2	3	7
Vardas29667	Pavarde29667	8	1	6	7
Vardas76800	Pavarde76800	8	4	3	7
Vardas42514	Pavarde42514	5	4	6	7
Vardas96280	Pavarde96280	4	1	10	7
Vardas1358	Pavarde1358	1	10	4	7
Vardas76337	Pavarde76337	9	2	4	7
Vardas76332	Pavarde76332	5	5	5	7
Vardas73224	Pavarde73224	7	7	1	7
Vardas76348	Pavarde76348	3	3	9	7
Vardas73309	Pavarde73309	2	6	7	7
Vardas44787	Pavarde44787	1	5	9	7
Vardas44989	Pavarde44989	5	8	2	7
Vardas44975	Pavarde44975	7	4	4	7
Vardas73031	Pavarde73031	4	5	6	7
Vardas8871	Pavarde8871	8	1	6	7
Vardas44970	Pavarde44970	6	8	1	7
Vardas73037	Pavarde73037	9	3	3	7
Vardas45032	Pavarde45032	3	5	7	7
Vardas72975	Pavarde72975	8	3	4	7
Vardas76532	Pavarde76532	10	4	1	7
Vardas44917	Pavarde44917	8	1	6	7
Vardas73091	Pavarde73091	7	5	3	7
Vardas42721	Pavarde42721	3	3	9	7
Vardas42058	Pavarde42058	8	3	4	7
Vardas30365	Pavarde30365	2	3	10	7
Vardas10576	Pavarde10576	8	1	6	7
Vardas77510	Pavarde77510	6	1	8	7
Vardas96429	Pavarde96429	9	2	4	7
Vardas42045	Pavarde42045	4	8	3	7
Vardas45609	Pavarde45609	4	7	4	7
Vardas45671	Pavarde45671	4	1	10	7
Vardas77389	Pavarde77389	5	5	5	7
Vardas20249	Pavarde20249	3	7	5	7
Vardas10532	Pavarde10532	9	2	4	7
Vardas77640	Pavarde77640	1	9	5	7
Vardas71809	Pavarde71809	6	2	7	7
Vardas95152	Pavarde95152	5	1	9	7
Vardas10585	Pavarde10585	8	1	6	7
Vardas72400	Pavarde72400	2	7	6	7
Vardas96334	Pavarde96334	2	6	7	7
Vardas77046	Pavarde77046	2	7	6	7
Vardas45409	Pavarde45409	1	6	8	7
Vardas25999	Pavarde25999	4	9	2	7
Vardas77022	Pavarde77022	8	5	2	7
Vardas95247	Pavarde95247	8	2	5	7
Vardas10503	Pavarde10503	3	3	9	7
Vardas20273	Pavarde20273	9	1	5	7
Vardas30348	Pavarde30348	7	4	4	7
Vardas96362	Pavarde96362	2	4	9	7
Vardas77157	Pavarde77157	9	5	1	7
Vardas10473	Pavarde10473	4	4	7	7
Vardas77215	Pavarde77215	1	10	4	7
Vardas95890	Pavarde95890	9	5	1	7
Vardas44103	Pavarde44103	9	4	2	7
Vardas44117	Pavarde44117	5	4	6	7
Vardas74405	Pavarde74405	7	6	2	7
Vardas9334	Pavarde9334	8	3	4	7
Vardas75498	Pavarde75498	4	4	7	7
Vardas9253	Pavarde9253	1	4	10	7
Vardas95922	Pavarde95922	3	9	3	7
Vardas43324	Pavarde43324	6	3	6	7
Vardas9228	Pavarde9228	8	1	6	7
Vardas75449	Pavarde75449	2	4	9	7
Vardas43853	Pavarde43853	5	4	6	7
Vardas95745	Pavarde95745	1	10	4	7
Vardas9443	Pavarde9443	2	5	8	7
Vardas74772	Pavarde74772	10	1	4	7
Vardas26139	Pavarde26139	5	8	2	7
Vardas75016	Pavarde75016	4	7	4	7
Vardas95806	Pavarde95806	6	8	1	7
Vardas74853	Pavarde74853	4	3	8	7
Vardas95755	Pavarde95755	1	8	6	7
Vardas74518	Pavarde74518	10	2	3	7
Vardas75201	Pavarde75201	4	9	2	7
Vardas9361	Pavarde9361	8	5	2	7
Vardas1569	Pavarde1569	6	4	5	7
Vardas74512	Pavarde74512	7	1	7	7
Vardas74666	Pavarde74666	3	8	4	7
Vardas43952	Pavarde43952	4	7	4	7
Vardas1651	Pavarde1651	3	3	9	7
Vardas76020	Pavarde76020	4	4	7	7
Vardas75919	Pavarde75919	7	3	5	7
Vardas76043	Pavarde76043	9	1	5	7
Vardas44743	Pavarde44743	1	8	6	7
Vardas44723	Pavarde44723	1	6	8	7
Vardas8984	Pavarde8984	7	6	2	7
Vardas10078	Pavarde10078	3	8	4	7
Vardas76212	Pavarde76212	7	7	1	7
Vardas76075	Pavarde76075	8	2	5	7
Vardas44674	Pavarde44674	6	1	8	7
Vardas73445	Pavarde73445	5	8	2	7
Vardas75697	Pavarde75697	10	1	4	7
Vardas30079	Pavarde30079	9	4	2	7
Vardas9176	Pavarde9176	5	7	3	7
Vardas30099	Pavarde30099	5	8	2	7
Vardas9848	Pavarde9848	6	2	7	7
Vardas73933	Pavarde73933	3	6	6	7
Vardas20771	Pavarde20771	2	3	10	7
Vardas9809	Pavarde9809	7	3	5	7
Vardas96007	Pavarde96007	5	2	8	7
Vardas75820	Pavarde75820	4	9	2	7
Vardas9121	Pavarde9121	9	5	1	7
Vardas21190	Pavarde21190	6	5	4	7
Vardas44497	Pavarde44497	7	1	7	7
Vardas73802	Pavarde73802	10	1	4	7
Vardas79469	Pavarde79469	1	7	7	7
Vardas69717	Pavarde69717	6	3	6	7
Vardas69727	Pavarde69727	3	9	3	7
Vardas69843	Pavarde69843	7	1	7	7
Vardas69833	Pavarde69833	5	5	5	7
Vardas29267	Pavarde29267	1	7	7	7
Vardas47184	Pavarde47184	6	3	6	7
Vardas40663	Pavarde40663	7	7	1	7
Vardas29229	Pavarde29229	6	3	6	7
Vardas69564	Pavarde69564	1	4	10	7
Vardas11476	Pavarde11476	2	4	9	7
Vardas26402	Pavarde26402	1	7	7	7
Vardas79569	Pavarde79569	5	6	4	7
Vardas69647	Pavarde69647	1	6	8	7
Vardas40976	Pavarde40976	9	3	3	7
Vardas26381	Pavarde26381	7	5	3	7
Vardas70135	Pavarde70135	4	9	2	7
Vardas46940	Pavarde46940	6	5	4	7
Vardas46872	Pavarde46872	4	6	5	7
Vardas26377	Pavarde26377	9	5	1	7
Vardas79097	Pavarde79097	10	1	4	7
Vardas96829	Pavarde96829	4	1	10	7
Vardas79294	Pavarde79294	9	1	5	7
Vardas40870	Pavarde40870	6	2	7	7
Vardas47088	Pavarde47088	7	4	4	7
Vardas69868	Pavarde69868	7	5	3	7
Vardas1945	Pavarde1945	5	9	1	7
Vardas19756	Pavarde19756	2	8	5	7
Vardas79322	Pavarde79322	7	2	6	7
Vardas46989	Pavarde46989	7	2	6	7
Vardas79235	Pavarde79235	5	5	5	7
Vardas94788	Pavarde94788	5	5	5	7
Vardas70047	Pavarde70047	2	8	5	7
Vardas40945	Pavarde40945	7	4	4	7
Vardas1132	Pavarde1132	8	1	6	7
Vardas94563	Pavarde94563	1	4	10	7
Vardas7518	Pavarde7518	6	3	6	7
Vardas80182	Pavarde80182	4	2	9	7
Vardas47661	Pavarde47661	7	7	1	7
Vardas22231	Pavarde22231	6	1	8	7
Vardas47575	Pavarde47575	5	7	3	7
Vardas40369	Pavarde40369	6	4	5	7
Vardas22191	Pavarde22191	2	9	4	7
Vardas7533	Pavarde7533	6	4	5	7
Vardas69038	Pavarde69038	4	7	4	7
Vardas40198	Pavarde40198	3	10	2	7
Vardas40163	Pavarde40163	5	2	8	7
Vardas40179	Pavarde40179	3	6	6	7
Vardas80303	Pavarde80303	9	5	1	7
Vardas68912	Pavarde68912	1	4	10	7
Vardas30777	Pavarde30777	6	4	5	7
Vardas68844	Pavarde68844	7	4	4	7
Vardas68859	Pavarde68859	9	4	2	7
Vardas80251	Pavarde80251	5	5	5	7
Vardas79824	Pavarde79824	10	4	1	7
Vardas69480	Pavarde69480	4	2	9	7
Vardas40576	Pavarde40576	2	3	10	7
Vardas79981	Pavarde79981	5	2	8	7
Vardas79947	Pavarde79947	4	7	4	7
Vardas80018	Pavarde80018	8	2	5	7
Vardas69276	Pavarde69276	5	6	4	7
Vardas69306	Pavarde69306	1	9	5	7
Vardas22160	Pavarde22160	9	4	2	7
Vardas95025	Pavarde95025	8	6	1	7
Vardas20039	Pavarde20039	5	4	6	7
Vardas71203	Pavarde71203	4	10	1	7
Vardas46103	Pavarde46103	8	3	4	7
Vardas78070	Pavarde78070	8	1	6	7
Vardas71020	Pavarde71020	1	5	9	7
Vardas10898	Pavarde10898	7	6	2	7
Vardas10891	Pavarde10891	6	2	7	7
Vardas46294	Pavarde46294	1	8	6	7
Vardas95004	Pavarde95004	4	3	8	7
Vardas78383	Pavarde78383	4	5	6	7
Vardas10877	Pavarde10877	7	5	3	7
Vardas1231	Pavarde1231	2	3	10	7
Vardas41534	Pavarde41534	9	5	1	7
Vardas77793	Pavarde77793	3	4	8	7
Vardas71615	Pavarde71615	7	7	1	7
Vardas71594	Pavarde71594	8	2	5	7
Vardas45827	Pavarde45827	6	4	5	7
Vardas45818	Pavarde45818	2	6	7	7
Vardas45858	Pavarde45858	1	4	10	7
Vardas41733	Pavarde41733	9	4	2	7
Vardas77973	Pavarde77973	4	10	1	7
Vardas29510	Pavarde29510	6	1	8	7
Vardas77933	Pavarde77933	6	8	1	7
Vardas8335	Pavarde8335	9	5	1	7
Vardas45992	Pavarde45992	7	3	5	7
Vardas45989	Pavarde45989	4	1	10	7
Vardas19874	Pavarde19874	3	8	4	7
Vardas70518	Pavarde70518	4	5	6	7
Vardas21874	Pavarde21874	4	9	2	7
Vardas29378	Pavarde29378	4	10	1	7
Vardas41203	Pavarde41203	6	5	4	7
Vardas70547	Pavarde70547	2	4	9	7
Vardas78877	Pavarde78877	1	10	4	7
Vardas78961	Pavarde78961	6	2	7	7
Vardas21916	Pavarde21916	4	6	5	7
Vardas70382	Pavarde70382	1	6	8	7
Vardas19960	Pavarde19960	7	3	5	7
Vardas46422	Pavarde46422	1	9	5	7
Vardas8118	Pavarde8118	7	3	5	7
Vardas19936	Pavarde19936	3	8	4	7
Vardas70885	Pavarde70885	2	9	4	7
Vardas46398	Pavarde46398	1	8	6	7
Vardas41442	Pavarde41442	2	5	8	7
Vardas94971	Pavarde94971	7	7	1	7
Vardas25901	Pavarde25901	1	7	7	7
Vardas11033	Pavarde11033	2	10	3	7
Vardas11039	Pavarde11039	5	1	9	7
Vardas11001	Pavarde11001	5	9	1	7
Vardas41355	Pavarde41355	1	10	4	7
Vardas8082	Pavarde8082	5	8	2	7
Vardas31925	Pavarde31925	3	7	5	7
Vardas60132	Pavarde60132	4	2	9	7
Vardas60142	Pavarde60142	8	5	2	7
Vardas31933	Pavarde31933	6	7	2	7
Vardas60156	Pavarde60156	1	8	6	7
Vardas60254	Pavarde60254	5	6	4	7
Vardas25394	Pavarde25394	8	1	6	7
Vardas60243	Pavarde60243	2	5	8	7
Vardas60245	Pavarde60245	6	8	1	7
Vardas34798	Pavarde34798	3	6	6	7
Vardas53543	Pavarde53543	5	5	5	7
Vardas60011	Pavarde60011	1	5	9	7
Vardas31956	Pavarde31956	7	5	3	7
Vardas53488	Pavarde53488	9	1	5	7
Vardas88325	Pavarde88325	2	7	6	7
Vardas88399	Pavarde88399	4	2	9	7
Vardas53505	Pavarde53505	9	5	1	7
Vardas24135	Pavarde24135	4	10	1	7
Vardas14830	Pavarde14830	6	3	6	7
Vardas53170	Pavarde53170	4	5	6	7
Vardas53207	Pavarde53207	1	5	9	7
Vardas4586	Pavarde4586	3	9	3	7
Vardas87804	Pavarde87804	3	3	9	7
Vardas35236	Pavarde35236	6	7	2	7
Vardas53090	Pavarde53090	3	8	4	7
Vardas60646	Pavarde60646	8	4	3	7
Vardas14904	Pavarde14904	2	9	4	7
Vardas99080	Pavarde99080	10	3	2	7
Vardas4528	Pavarde4528	1	4	10	7
Vardas31897	Pavarde31897	6	7	2	7
Vardas60377	Pavarde60377	4	10	1	7
Vardas53226	Pavarde53226	3	3	9	7
Vardas4562	Pavarde4562	2	7	6	7
Vardas99056	Pavarde99056	6	4	5	7
Vardas35143	Pavarde35143	3	8	4	7
Vardas88977	Pavarde88977	9	3	3	7
Vardas59348	Pavarde59348	2	8	5	7
Vardas32071	Pavarde32071	5	4	6	7
Vardas53899	Pavarde53899	2	5	8	7
Vardas59465	Pavarde59465	9	2	4	7
Vardas99277	Pavarde99277	6	7	2	7
Vardas59227	Pavarde59227	9	3	3	7
Vardas34323	Pavarde34323	6	4	5	7
Vardas4133	Pavarde4133	5	7	3	7
Vardas59172	Pavarde59172	2	5	8	7
Vardas32089	Pavarde32089	4	3	8	7
Vardas34308	Pavarde34308	3	4	8	7
Vardas34377	Pavarde34377	8	4	3	7
Vardas4156	Pavarde4156	5	6	4	7
Vardas4138	Pavarde4138	7	6	2	7
Vardas89097	Pavarde89097	5	7	3	7
Vardas54012	Pavarde54012	1	8	6	7
Vardas59273	Pavarde59273	6	2	7	7
Vardas27707	Pavarde27707	4	8	3	7
Vardas34364	Pavarde34364	1	5	9	7
Vardas17305	Pavarde17305	4	3	8	7
Vardas59907	Pavarde59907	10	2	3	7
Vardas15076	Pavarde15076	1	10	4	7
Vardas4222	Pavarde4222	2	3	10	7
Vardas32042	Pavarde32042	3	9	3	7
Vardas92660	Pavarde92660	4	6	5	7
Vardas99223	Pavarde99223	3	8	4	7
Vardas15132	Pavarde15132	5	4	6	7
Vardas5024	Pavarde5024	4	4	7	7
Vardas14415	Pavarde14415	7	7	1	7
Vardas23883	Pavarde23883	8	2	5	7
Vardas61807	Pavarde61807	2	5	8	7
Vardas61836	Pavarde61836	3	8	4	7
Vardas93036	Pavarde93036	5	1	9	7
Vardas14491	Pavarde14491	5	5	5	7
Vardas389	Pavarde389	3	2	10	7
Vardas61535	Pavarde61535	6	2	7	7
Vardas4978	Pavarde4978	3	9	3	7
Vardas35764	Pavarde35764	8	5	2	7
Vardas52609	Pavarde52609	4	7	4	7
Vardas86898	Pavarde86898	7	2	6	7
Vardas86946	Pavarde86946	7	2	6	7
Vardas98814	Pavarde98814	10	1	4	7
Vardas23819	Pavarde23819	8	1	6	7
Vardas35843	Pavarde35843	2	9	4	7
Vardas86451	Pavarde86451	10	4	1	7
Vardas31657	Pavarde31657	2	10	3	7
Vardas5140	Pavarde5140	3	7	5	7
Vardas434	Pavarde434	1	7	7	7
Vardas14289	Pavarde14289	4	10	1	7
Vardas52263	Pavarde52263	1	8	6	7
Vardas93164	Pavarde93164	5	9	1	7
Vardas14241	Pavarde14241	7	2	6	7
Vardas86372	Pavarde86372	5	6	4	7
Vardas52160	Pavarde52160	10	4	1	7
Vardas86350	Pavarde86350	10	4	1	7
Vardas86347	Pavarde86347	3	9	3	7
Vardas5149	Pavarde5149	4	10	1	7
Vardas62149	Pavarde62149	1	8	6	7
Vardas98662	Pavarde98662	9	5	1	7
Vardas36058	Pavarde36058	3	2	10	7
Vardas86651	Pavarde86651	7	5	3	7
Vardas52295	Pavarde52295	8	3	4	7
Vardas86565	Pavarde86565	4	10	1	7
Vardas86558	Pavarde86558	5	6	4	7
Vardas52938	Pavarde52938	8	3	4	7
Vardas27937	Pavarde27937	6	3	6	7
Vardas35471	Pavarde35471	4	7	4	7
Vardas92942	Pavarde92942	3	2	10	7
Vardas52919	Pavarde52919	4	2	9	7
Vardas61005	Pavarde61005	6	8	1	7
Vardas99005	Pavarde99005	6	3	6	7
Vardas35289	Pavarde35289	6	8	1	7
Vardas4672	Pavarde4672	1	9	5	7
Vardas53034	Pavarde53034	2	8	5	7
Vardas14780	Pavarde14780	6	2	7	7
Vardas60698	Pavarde60698	8	4	3	7
Vardas60700	Pavarde60700	8	1	6	7
Vardas35362	Pavarde35362	4	2	9	7
Vardas35364	Pavarde35364	2	7	6	7
Vardas87629	Pavarde87629	6	8	1	7
Vardas35643	Pavarde35643	4	8	3	7
Vardas87198	Pavarde87198	5	5	5	7
Vardas87193	Pavarde87193	4	10	1	7
Vardas61262	Pavarde61262	4	5	6	7
Vardas35627	Pavarde35627	2	6	7	7
Vardas92992	Pavarde92992	5	9	1	7
Vardas52739	Pavarde52739	7	6	2	7
Vardas87224	Pavarde87224	1	5	9	7
Vardas61300	Pavarde61300	3	3	9	7
Vardas4932	Pavarde4932	6	4	5	7
Vardas23955	Pavarde23955	5	6	4	7
Vardas61362	Pavarde61362	10	1	4	7
Vardas4923	Pavarde4923	1	10	4	7
Vardas4926	Pavarde4926	7	6	2	7
Vardas61118	Pavarde61118	4	1	10	7
Vardas61086	Pavarde61086	3	4	8	7
Vardas61065	Pavarde61065	4	6	5	7
Vardas352	Pavarde352	3	3	9	7
Vardas61228	Pavarde61228	10	1	4	7
Vardas23993	Pavarde23993	8	5	2	7
Vardas87286	Pavarde87286	5	2	8	7
Vardas91010	Pavarde91010	1	4	10	7
Vardas55428	Pavarde55428	2	6	7	7
Vardas90973	Pavarde90973	3	2	10	7
Vardas99796	Pavarde99796	6	2	7	7
Vardas55447	Pavarde55447	6	2	7	7
