Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas63753	Pavarde63753	9	9	4	1
Vardas43281	Pavarde43281	2	10	10	1
Vardas68697	Pavarde68697	5	10	7	1
Vardas88030	Pavarde88030	7	7	8	1
Vardas68238	Pavarde68238	8	5	9	1
Vardas26149	Pavarde26149	5	8	9	1
Vardas89399	Pavarde89399	10	9	3	1
Vardas24559	Pavarde24559	8	6	8	1
Vardas62730	Pavarde62730	6	10	6	1
Vardas28822	Pavarde28822	9	4	9	1
Vardas73417	Pavarde73417	7	8	7	1
Vardas85632	Pavarde85632	4	10	8	1
Vardas18303	Pavarde18303	9	3	10	1
Vardas45770	Pavarde45770	5	8	9	1
Vardas83177	Pavarde83177	9	3	10	1
Vardas55861	Pavarde55861	7	9	6	1
Vardas80980	Pavarde80980	10	3	9	1
Vardas84925	Pavarde84925	7	7	8	1
Vardas42067	Pavarde42067	6	8	8	1
Vardas15861	Pavarde15861	7	8	7	1
Vardas53193	Pavarde53193	9	5	8	1
Vardas81644	Pavarde81644	10	6	6	1
Vardas91114	Pavarde91114	6	10	6	1
Vardas80091	Pavarde80091	6	10	6	1
Vardas63613	Pavarde63613	5	9	8	1
Vardas99867	Pavarde99867	10	2	10	1
Vardas33026	Pavarde33026	7	8	7	1
Vardas82573	Pavarde82573	7	5	10	1
Vardas60356	Pavarde60356	8	7	7	1
Vardas74453	Pavarde74453	9	3	10	1
Vardas18469	Pavarde18469	7	8	7	1
Vardas41501	Pavarde41501	10	2	10	1
Vardas97938	Pavarde97938	8	7	7	1
Vardas97097	Pavarde97097	10	5	7	1
Vardas10826	Pavarde10826	8	6	8	1
Vardas78800	Pavarde78800	6	8	8	1
Vardas53287	Pavarde53287	9	9	4	1
Vardas98936	Pavarde98936	5	7	10	1
Vardas25713	Pavarde25713	9	9	4	1
Vardas10687	Pavarde10687	6	7	9	1
Vardas98942	Pavarde98942	8	9	5	1
Vardas38284	Pavarde38284	6	8	8	1
Vardas42217	Pavarde42217	5	10	7	1
Vardas57464	Pavarde57464	9	7	6	1
Vardas53545	Pavarde53545	9	3	10	1
Vardas41822	Pavarde41822	5	8	9	1
Vardas84236	Pavarde84236	7	9	6	1
Vardas54926	Pavarde54926	3	9	10	1
Vardas25698	Pavarde25698	9	7	6	1
Vardas30792	Pavarde30792	5	7	10	1
Vardas88548	Pavarde88548	6	10	6	1
Vardas49688	Pavarde49688	10	2	10	1
Vardas54983	Pavarde54983	9	7	6	1
Vardas30853	Pavarde30853	7	8	7	1
Vardas89117	Pavarde89117	9	6	7	1
Vardas21353	Pavarde21353	9	4	9	1
Vardas39632	Pavarde39632	3	9	10	1
Vardas55461	Pavarde55461	2	10	10	1
Vardas56909	Pavarde56909	10	4	8	1
Vardas82443	Pavarde82443	7	10	5	1
Vardas71046	Pavarde71046	4	10	8	1
Vardas94903	Pavarde94903	8	6	8	1
Vardas75798	Pavarde75798	5	8	9	1
Vardas77451	Pavarde77451	5	10	7	1
Vardas78	Pavarde78	8	8	6	1
Vardas17313	Pavarde17313	3	10	9	1
Vardas1078	Pavarde1078	8	7	7	1
Vardas61602	Pavarde61602	7	6	9	1
Vardas94304	Pavarde94304	10	5	7	1
Vardas412	Pavarde412	7	7	8	1
Vardas55184	Pavarde55184	6	7	9	1
Vardas73	Pavarde73	10	3	9	1
Vardas85357	Pavarde85357	5	9	8	1
Vardas72241	Pavarde72241	2	10	10	1
Vardas43000	Pavarde43000	8	10	4	1
Vardas99386	Pavarde99386	6	9	7	1
Vardas63434	Pavarde63434	8	9	5	1
Vardas75753	Pavarde75753	5	9	8	1
Vardas60316	Pavarde60316	6	6	10	1
Vardas89752	Pavarde89752	6	8	8	1
Vardas600	Pavarde600	10	4	8	1
Vardas82449	Pavarde82449	6	8	8	1
Vardas22430	Pavarde22430	8	5	9	1
Vardas49524	Pavarde49524	6	10	6	1
Vardas66477	Pavarde66477	5	9	8	1
Vardas49701	Pavarde49701	2	10	10	1
Vardas85949	Pavarde85949	4	10	8	1
Vardas6936	Pavarde6936	4	9	9	1
Vardas71017	Pavarde71017	8	5	9	1
Vardas4767	Pavarde4767	6	6	10	1
Vardas32999	Pavarde32999	3	9	10	1
Vardas32917	Pavarde32917	9	8	5	1
Vardas5987	Pavarde5987	6	9	7	1
Vardas41678	Pavarde41678	9	10	3	1
Vardas51470	Pavarde51470	10	4	8	1
Vardas18696	Pavarde18696	6	10	6	1
Vardas62836	Pavarde62836	10	10	2	1
Vardas9752	Pavarde9752	10	9	3	1
Vardas51025	Pavarde51025	10	7	5	1
Vardas91676	Pavarde91676	10	8	4	1
Vardas49094	Pavarde49094	8	4	10	1
Vardas58878	Pavarde58878	8	6	8	1
Vardas89034	Pavarde89034	6	9	7	1
Vardas35712	Pavarde35712	5	10	7	1
Vardas10729	Pavarde10729	10	8	4	1
Vardas59245	Pavarde59245	9	8	5	1
Vardas13780	Pavarde13780	4	8	10	1
Vardas92949	Pavarde92949	10	10	2	1
Vardas4151	Pavarde4151	9	9	4	1
Vardas91349	Pavarde91349	6	10	6	1
Vardas31347	Pavarde31347	2	10	10	1
Vardas51264	Pavarde51264	9	3	10	1
Vardas51244	Pavarde51244	7	10	5	1
Vardas86906	Pavarde86906	10	6	6	1
Vardas58023	Pavarde58023	9	3	10	1
Vardas48720	Pavarde48720	10	8	4	1
Vardas69132	Pavarde69132	7	5	10	1
Vardas11607	Pavarde11607	8	7	7	1
Vardas66348	Pavarde66348	5	10	7	1
Vardas48832	Pavarde48832	6	6	10	1
Vardas51635	Pavarde51635	9	10	3	1
Vardas55801	Pavarde55801	9	3	10	1
Vardas77926	Pavarde77926	10	8	4	1
Vardas93884	Pavarde93884	5	7	10	1
Vardas11104	Pavarde11104	8	9	5	1
Vardas62544	Pavarde62544	10	8	4	1
Vardas77924	Pavarde77924	8	8	6	1
Vardas35170	Pavarde35170	8	9	5	1
Vardas70274	Pavarde70274	8	10	4	1
Vardas49877	Pavarde49877	6	10	6	1
Vardas38957	Pavarde38957	4	10	8	1
Vardas62298	Pavarde62298	10	7	5	1
Vardas3174	Pavarde3174	9	3	10	1
Vardas51094	Pavarde51094	9	4	9	1
Vardas41975	Pavarde41975	5	9	8	1
Vardas22735	Pavarde22735	5	8	9	1
Vardas87112	Pavarde87112	9	9	4	1
Vardas6028	Pavarde6028	7	6	9	1
Vardas41989	Pavarde41989	7	9	6	1
Vardas98342	Pavarde98342	6	8	8	1
Vardas71623	Pavarde71623	2	10	10	1
Vardas61523	Pavarde61523	9	8	5	1
Vardas24075	Pavarde24075	8	10	4	1
Vardas3381	Pavarde3381	10	10	2	1
Vardas89476	Pavarde89476	4	10	8	1
Vardas4106	Pavarde4106	8	5	9	1
Vardas35347	Pavarde35347	6	8	8	1
Vardas70058	Pavarde70058	9	4	9	1
Vardas53230	Pavarde53230	9	4	9	1
Vardas53244	Pavarde53244	7	8	7	1
Vardas78494	Pavarde78494	5	10	7	1
Vardas42274	Pavarde42274	3	9	10	1
Vardas21504	Pavarde21504	8	9	5	1
Vardas50412	Pavarde50412	9	8	5	1
Vardas51167	Pavarde51167	10	3	9	1
Vardas31790	Pavarde31790	10	9	3	1
Vardas88078	Pavarde88078	10	9	3	1
Vardas35732	Pavarde35732	10	8	4	1
Vardas35106	Pavarde35106	8	4	10	1
Vardas86914	Pavarde86914	6	10	6	1
Vardas69912	Pavarde69912	9	7	6	1
Vardas31949	Pavarde31949	10	10	2	1
Vardas91464	Pavarde91464	10	7	5	1
Vardas91451	Pavarde91451	4	8	10	1
Vardas33154	Pavarde33154	5	7	10	1
Vardas91448	Pavarde91448	9	3	10	1
Vardas11340	Pavarde11340	10	6	6	1
Vardas85667	Pavarde85667	9	6	7	1
Vardas63241	Pavarde63241	7	5	10	1
Vardas35849	Pavarde35849	10	4	8	1
Vardas88087	Pavarde88087	10	5	7	1
Vardas69741	Pavarde69741	10	8	4	1
Vardas30696	Pavarde30696	9	7	6	1
Vardas39205	Pavarde39205	9	9	4	1
Vardas94671	Pavarde94671	9	5	8	1
Vardas54083	Pavarde54083	6	10	6	1
Vardas65676	Pavarde65676	8	6	8	1
Vardas67927	Pavarde67927	5	10	7	1
Vardas92046	Pavarde92046	7	6	9	1
Vardas53916	Pavarde53916	10	4	8	1
Vardas82002	Pavarde82002	9	10	3	1
Vardas4041	Pavarde4041	8	5	9	1
Vardas64133	Pavarde64133	4	10	8	1
Vardas56604	Pavarde56604	9	5	8	1
Vardas86136	Pavarde86136	6	7	9	1
Vardas96886	Pavarde96886	3	10	9	1
Vardas32515	Pavarde32515	8	6	8	1
Vardas44422	Pavarde44422	7	7	8	1
Vardas62204	Pavarde62204	5	8	9	1
Vardas82178	Pavarde82178	10	3	9	1
Vardas89913	Pavarde89913	9	3	10	1
Vardas32152	Pavarde32152	10	7	5	1
Vardas69535	Pavarde69535	10	7	5	1
Vardas36569	Pavarde36569	8	8	6	1
Vardas54005	Pavarde54005	10	7	5	1
Vardas39147	Pavarde39147	10	9	3	1
Vardas326	Pavarde326	6	6	10	1
Vardas40660	Pavarde40660	3	9	10	1
Vardas95061	Pavarde95061	3	10	9	1
Vardas2477	Pavarde2477	9	9	4	1
Vardas87451	Pavarde87451	10	8	4	1
Vardas50241	Pavarde50241	10	2	10	1
Vardas42283	Pavarde42283	10	3	9	1
Vardas15685	Pavarde15685	10	3	9	1
Vardas53747	Pavarde53747	9	6	7	1
Vardas7241	Pavarde7241	9	10	3	1
Vardas32663	Pavarde32663	9	5	8	1
Vardas5991	Pavarde5991	9	5	8	1
Vardas4782	Pavarde4782	5	10	7	1
Vardas15528	Pavarde15528	8	7	7	1
Vardas32063	Pavarde32063	10	10	2	1
Vardas69014	Pavarde69014	8	4	10	1
Vardas40434	Pavarde40434	6	8	8	1
Vardas67341	Pavarde67341	9	9	4	1
Vardas14675	Pavarde14675	2	10	10	1
Vardas36009	Pavarde36009	5	10	7	1
Vardas47616	Pavarde47616	10	2	10	1
Vardas7397	Pavarde7397	6	6	10	1
Vardas6482	Pavarde6482	5	8	9	1
Vardas23829	Pavarde23829	10	5	7	1
Vardas19713	Pavarde19713	2	10	10	1
Vardas44187	Pavarde44187	8	6	8	1
Vardas68980	Pavarde68980	6	7	9	1
Vardas96704	Pavarde96704	7	5	10	1
Vardas73258	Pavarde73258	10	9	3	1
Vardas22312	Pavarde22312	8	10	4	1
Vardas24030	Pavarde24030	6	8	8	1
Vardas22309	Pavarde22309	9	5	8	1
Vardas40632	Pavarde40632	3	9	10	1
Vardas13627	Pavarde13627	6	10	6	1
Vardas90753	Pavarde90753	9	10	3	1
Vardas7469	Pavarde7469	8	5	9	1
Vardas93487	Pavarde93487	10	7	5	1
Vardas28127	Pavarde28127	5	8	9	1
Vardas74351	Pavarde74351	5	8	9	1
Vardas28410	Pavarde28410	7	9	6	1
Vardas28425	Pavarde28425	6	9	7	1
Vardas26871	Pavarde26871	8	9	5	1
Vardas20795	Pavarde20795	8	5	9	1
Vardas81186	Pavarde81186	7	5	10	1
Vardas26857	Pavarde26857	5	9	8	1
Vardas42894	Pavarde42894	5	10	7	1
Vardas97547	Pavarde97547	4	10	8	1
Vardas86238	Pavarde86238	10	5	7	1
Vardas57612	Pavarde57612	4	9	9	1
Vardas80351	Pavarde80351	7	5	10	1
Vardas28189	Pavarde28189	6	8	8	1
Vardas24890	Pavarde24890	10	9	3	1
Vardas24440	Pavarde24440	7	7	8	1
Vardas58147	Pavarde58147	10	8	4	1
Vardas93482	Pavarde93482	6	6	10	1
Vardas57813	Pavarde57813	8	4	1	3
Vardas5770	Pavarde5770	5	5	3	3
Vardas24930	Pavarde24930	5	1	7	3
Vardas59708	Pavarde59708	4	3	6	3
Vardas87627	Pavarde87627	1	5	7	3
Vardas7269	Pavarde7269	7	5	1	3
Vardas17662	Pavarde17662	5	4	4	3
Vardas7902	Pavarde7902	1	5	7	3
Vardas26349	Pavarde26349	7	4	2	3
Vardas22058	Pavarde22058	1	9	3	3
Vardas20538	Pavarde20538	10	1	2	3
Vardas16015	Pavarde16015	4	7	2	3
Vardas86665	Pavarde86665	5	6	2	3
Vardas16071	Pavarde16071	2	6	5	3
Vardas17376	Pavarde17376	1	8	4	3
Vardas9962	Pavarde9962	6	6	1	3
Vardas3050	Pavarde3050	4	6	3	3
Vardas17444	Pavarde17444	4	7	2	3
Vardas67950	Pavarde67950	2	1	1	5
Vardas41417	Pavarde41417	3	4	6	3
Vardas18727	Pavarde18727	8	2	3	3
Vardas61014	Pavarde61014	1	9	3	3
Vardas22523	Pavarde22523	3	2	8	3
Vardas45202	Pavarde45202	5	7	1	3
Vardas41979	Pavarde41979	6	5	2	3
Vardas60494	Pavarde60494	2	8	3	3
Vardas10200	Pavarde10200	4	8	1	3
Vardas69810	Pavarde69810	7	1	5	3
Vardas10823	Pavarde10823	4	8	1	3
Vardas12546	Pavarde12546	5	2	6	3
Vardas45401	Pavarde45401	1	6	6	3
Vardas90798	Pavarde90798	4	5	4	3
Vardas10140	Pavarde10140	2	1	10	3
Vardas60933	Pavarde60933	7	5	1	3
Vardas18587	Pavarde18587	4	5	4	3
Vardas2938	Pavarde2938	1	6	6	3
Vardas60504	Pavarde60504	10	2	1	3
Vardas52153	Pavarde52153	1	6	6	3
Vardas56790	Pavarde56790	9	1	3	3
Vardas49116	Pavarde49116	5	7	1	3
Vardas12544	Pavarde12544	2	5	6	3
Vardas17198	Pavarde17198	5	5	3	3
Vardas2501	Pavarde2501	9	2	2	3
Vardas24790	Pavarde24790	2	4	7	3
Vardas17827	Pavarde17827	1	3	9	3
Vardas23101	Pavarde23101	1	6	6	3
Vardas59125	Pavarde59125	7	3	3	3
Vardas55887	Pavarde55887	5	2	6	3
Vardas12533	Pavarde12533	1	2	10	3
Vardas59811	Pavarde59811	4	8	1	3
Vardas56066	Pavarde56066	5	3	5	3
Vardas3437	Pavarde3437	6	4	3	3
Vardas2931	Pavarde2931	1	4	8	3
Vardas90849	Pavarde90849	1	3	9	3
Vardas52088	Pavarde52088	9	3	1	3
Vardas59194	Pavarde59194	3	3	7	3
Vardas52089	Pavarde52089	6	5	2	3
Vardas59872	Pavarde59872	10	1	2	3
Vardas1880	Pavarde1880	6	4	3	3
Vardas56452	Pavarde56452	7	3	3	3
Vardas69850	Pavarde69850	7	5	1	3
Vardas52059	Pavarde52059	5	3	5	3
Vardas62398	Pavarde62398	6	4	3	3
Vardas21976	Pavarde21976	2	3	8	3
Vardas62390	Pavarde62390	2	7	4	3
Vardas59466	Pavarde59466	2	5	6	3
Vardas10872	Pavarde10872	7	3	3	3
Vardas61599	Pavarde61599	9	3	1	3
Vardas22629	Pavarde22629	1	2	1	5
Vardas59437	Pavarde59437	8	1	4	3
Vardas7193	Pavarde7193	1	3	9	3
Vardas11950	Pavarde11950	9	3	1	3
Vardas14446	Pavarde14446	2	5	6	3
Vardas85515	Pavarde85515	2	3	8	3
Vardas7647	Pavarde7647	7	4	2	3
Vardas1062	Pavarde1062	6	4	3	3
Vardas85765	Pavarde85765	9	3	1	3
Vardas46282	Pavarde46282	6	1	6	3
Vardas87291	Pavarde87291	8	4	1	3
Vardas55042	Pavarde55042	5	7	1	3
Vardas15363	Pavarde15363	6	3	4	3
Vardas10616	Pavarde10616	1	9	3	3
Vardas85702	Pavarde85702	8	1	4	3
Vardas94461	Pavarde94461	5	2	6	3
Vardas66435	Pavarde66435	2	2	9	3
Vardas17332	Pavarde17332	2	5	6	3
Vardas27817	Pavarde27817	1	2	1	5
Vardas7506	Pavarde7506	6	1	6	3
Vardas7536	Pavarde7536	8	1	4	3
Vardas89280	Pavarde89280	1	9	3	3
Vardas56662	Pavarde56662	3	7	3	3
Vardas10595	Pavarde10595	1	1	2	5
Vardas10161	Pavarde10161	7	4	2	3
Vardas87281	Pavarde87281	10	1	2	3
Vardas90908	Pavarde90908	5	3	5	3
Vardas46594	Pavarde46594	2	10	1	3
Vardas88198	Pavarde88198	2	10	1	3
Vardas25277	Pavarde25277	2	10	1	3
Vardas25042	Pavarde25042	4	8	1	3
Vardas55006	Pavarde55006	2	1	10	3
Vardas88812	Pavarde88812	3	7	3	3
Vardas48917	Pavarde48917	6	6	1	3
Vardas25598	Pavarde25598	4	1	8	3
Vardas57214	Pavarde57214	7	5	1	3
Vardas22746	Pavarde22746	1	7	5	3
Vardas86301	Pavarde86301	8	4	1	3
Vardas50565	Pavarde50565	6	6	1	3
Vardas1700	Pavarde1700	2	4	7	3
Vardas26446	Pavarde26446	1	3	9	3
Vardas14315	Pavarde14315	5	6	2	3
Vardas58177	Pavarde58177	1	7	5	3
Vardas91905	Pavarde91905	6	3	4	3
Vardas48857	Pavarde48857	6	1	6	3
Vardas50451	Pavarde50451	5	2	6	3
Vardas10972	Pavarde10972	3	4	6	3
Vardas63527	Pavarde63527	2	1	10	3
Vardas6452	Pavarde6452	2	6	5	3
Vardas20254	Pavarde20254	6	2	5	3
Vardas25208	Pavarde25208	1	5	7	3
Vardas91576	Pavarde91576	2	7	4	3
Vardas58081	Pavarde58081	6	5	2	3
Vardas64231	Pavarde64231	1	2	1	5
Vardas48962	Pavarde48962	1	3	9	3
Vardas2594	Pavarde2594	5	3	5	3
Vardas88832	Pavarde88832	5	2	6	3
Vardas15252	Pavarde15252	6	6	1	3
Vardas463	Pavarde463	1	2	1	5
Vardas58793	Pavarde58793	7	1	5	3
Vardas49044	Pavarde49044	8	3	2	3
Vardas21799	Pavarde21799	10	2	1	3
Vardas20816	Pavarde20816	2	6	5	3
Vardas91863	Pavarde91863	2	7	4	3
Vardas17781	Pavarde17781	9	3	1	3
Vardas48755	Pavarde48755	9	3	1	3
Vardas57200	Pavarde57200	4	3	6	3
Vardas57208	Pavarde57208	3	5	5	3
Vardas69476	Pavarde69476	5	6	2	3
Vardas1561	Pavarde1561	2	7	4	3
Vardas91427	Pavarde91427	1	5	7	3
Vardas50332	Pavarde50332	2	10	1	3
Vardas60789	Pavarde60789	1	10	2	3
Vardas50664	Pavarde50664	9	3	1	3
Vardas20735	Pavarde20735	1	2	10	3
Vardas57974	Pavarde57974	9	2	2	3
Vardas63698	Pavarde63698	2	3	8	3
Vardas1290	Pavarde1290	3	3	7	3
Vardas16673	Pavarde16673	7	2	4	3
Vardas91399	Pavarde91399	5	5	3	3
Vardas46222	Pavarde46222	4	1	8	3
Vardas86779	Pavarde86779	1	9	3	3
Vardas42220	Pavarde42220	5	5	3	3
Vardas18122	Pavarde18122	6	2	5	3
Vardas12264	Pavarde12264	3	5	5	3
Vardas88717	Pavarde88717	5	7	1	3
Vardas91354	Pavarde91354	8	2	3	3
Vardas56399	Pavarde56399	2	1	1	5
Vardas88709	Pavarde88709	3	9	1	3
Vardas9715	Pavarde9715	1	5	7	3
Vardas63667	Pavarde63667	9	2	2	3
Vardas12298	Pavarde12298	9	2	2	3
Vardas42081	Pavarde42081	2	10	1	3
Vardas42478	Pavarde42478	7	2	4	3
Vardas75550	Pavarde75550	1	1	2	5
Vardas57513	Pavarde57513	3	1	9	3
Vardas69210	Pavarde69210	4	6	3	3
Vardas22175	Pavarde22175	5	6	2	3
Vardas57350	Pavarde57350	6	1	6	3
Vardas13084	Pavarde13084	7	3	3	3
Vardas17130	Pavarde17130	7	4	2	3
Vardas22993	Pavarde22993	3	4	6	3
Vardas88473	Pavarde88473	2	2	9	3
Vardas6275	Pavarde6275	2	6	5	3
Vardas19411	Pavarde19411	10	2	1	3
Vardas54140	Pavarde54140	9	1	3	3
Vardas94113	Pavarde94113	1	1	2	5
Vardas16171	Pavarde16171	2	10	1	3
Vardas57705	Pavarde57705	3	1	9	3
Vardas57693	Pavarde57693	10	1	2	3
Vardas69455	Pavarde69455	7	5	1	3
Vardas12252	Pavarde12252	5	3	5	3
Vardas16923	Pavarde16923	2	1	10	3
Vardas90226	Pavarde90226	5	2	6	3
Vardas48663	Pavarde48663	3	2	8	3
Vardas17970	Pavarde17970	6	3	4	3
Vardas2638	Pavarde2638	2	9	2	3
Vardas10450	Pavarde10450	5	4	4	3
Vardas7740	Pavarde7740	3	7	3	3
Vardas63827	Pavarde63827	5	3	5	3
Vardas7617	Pavarde7617	8	1	4	3
Vardas98667	Pavarde98667	1	2	1	5
Vardas20600	Pavarde20600	2	2	9	3
Vardas7073	Pavarde7073	10	1	2	3
Vardas49202	Pavarde49202	1	6	6	3
Vardas14951	Pavarde14951	2	8	3	3
Vardas53979	Pavarde53979	4	2	7	3
Vardas3231	Pavarde3231	1	8	4	3
Vardas45314	Pavarde45314	2	1	10	3
Vardas69494	Pavarde69494	5	2	6	3
Vardas2591	Pavarde2591	10	1	2	3
Vardas61066	Pavarde61066	8	1	4	3
Vardas83812	Pavarde83812	6	1	6	3
Vardas20303	Pavarde20303	5	7	1	3
Vardas49998	Pavarde49998	9	1	3	3
Vardas3762	Pavarde3762	3	9	1	3
Vardas2838	Pavarde2838	9	1	3	3
Vardas61267	Pavarde61267	2	9	2	3
Vardas10666	Pavarde10666	4	3	6	3
Vardas57724	Pavarde57724	6	6	1	3
Vardas64882	Pavarde64882	9	3	1	3
Vardas50161	Pavarde50161	1	8	4	3
Vardas57403	Pavarde57403	2	5	6	3
Vardas23053	Pavarde23053	6	6	1	3
Vardas86228	Pavarde86228	7	2	4	3
Vardas49806	Pavarde49806	2	6	5	3
Vardas42180	Pavarde42180	4	8	1	3
Vardas22826	Pavarde22826	2	10	1	3
Vardas23542	Pavarde23542	2	7	4	3
Vardas49032	Pavarde49032	5	4	4	3
Vardas26514	Pavarde26514	6	2	5	3
Vardas69277	Pavarde69277	2	4	7	3
Vardas64617	Pavarde64617	7	5	1	3
Vardas5634	Pavarde5634	6	4	3	3
Vardas26153	Pavarde26153	8	4	1	3
Vardas64090	Pavarde64090	6	6	1	3
Vardas57598	Pavarde57598	5	4	4	3
Vardas26494	Pavarde26494	2	4	7	3
Vardas61153	Pavarde61153	9	2	2	3
Vardas58574	Pavarde58574	3	5	5	3
Vardas92683	Pavarde92683	6	6	1	3
Vardas69368	Pavarde69368	1	8	4	3
Vardas22837	Pavarde22837	4	4	5	3
Vardas2307	Pavarde2307	6	1	6	3
Vardas17164	Pavarde17164	2	10	1	3
Vardas42261	Pavarde42261	3	9	1	3
Vardas64487	Pavarde64487	1	2	10	3
Vardas42281	Pavarde42281	6	5	2	3
Vardas11855	Pavarde11855	7	3	3	3
Vardas48543	Pavarde48543	5	2	6	3
Vardas48496	Pavarde48496	4	1	8	3
Vardas26096	Pavarde26096	5	6	2	3
Vardas58763	Pavarde58763	6	6	1	3
Vardas3621	Pavarde3621	3	5	5	3
Vardas82509	Pavarde82509	6	1	6	3
Vardas32824	Pavarde32824	1	7	5	3
Vardas32825	Pavarde32825	1	7	5	3
Vardas85349	Pavarde85349	3	7	3	3
Vardas44793	Pavarde44793	5	1	7	3
Vardas67494	Pavarde67494	9	3	1	3
Vardas33656	Pavarde33656	1	3	9	3
Vardas75864	Pavarde75864	1	4	8	3
Vardas33518	Pavarde33518	6	1	6	3
Vardas33541	Pavarde33541	8	1	4	3
Vardas40200	Pavarde40200	2	1	1	5
Vardas33740	Pavarde33740	5	7	1	3
Vardas97370	Pavarde97370	9	2	2	3
Vardas93365	Pavarde93365	7	4	2	3
Vardas77883	Pavarde77883	1	8	4	3
Vardas33492	Pavarde33492	1	9	3	3
Vardas98734	Pavarde98734	2	2	9	3
Vardas30403	Pavarde30403	6	5	2	3
Vardas97569	Pavarde97569	5	1	7	3
Vardas83868	Pavarde83868	4	7	2	3
Vardas81447	Pavarde81447	6	6	1	3
Vardas8461	Pavarde8461	1	2	1	5
Vardas85898	Pavarde85898	7	2	4	3
Vardas33366	Pavarde33366	1	2	10	3
Vardas799	Pavarde799	2	1	1	5
Vardas82369	Pavarde82369	3	5	5	3
Vardas95330	Pavarde95330	3	9	1	3
Vardas33466	Pavarde33466	2	6	5	3
Vardas85240	Pavarde85240	2	8	3	3
Vardas92600	Pavarde92600	7	3	3	3
Vardas28165	Pavarde28165	7	4	2	3
Vardas71454	Pavarde71454	5	2	6	3
Vardas95225	Pavarde95225	3	4	6	3
Vardas96094	Pavarde96094	9	3	1	3
Vardas83644	Pavarde83644	2	4	7	3
Vardas95215	Pavarde95215	7	5	1	3
Vardas55262	Pavarde55262	7	1	5	3
Vardas73158	Pavarde73158	10	2	1	3
Vardas71442	Pavarde71442	8	2	3	3
Vardas73195	Pavarde73195	9	2	2	3
Vardas92267	Pavarde92267	1	2	1	5
Vardas27577	Pavarde27577	8	2	3	3
Vardas33396	Pavarde33396	4	2	7	3
Vardas77990	Pavarde77990	2	2	9	3
Vardas30601	Pavarde30601	8	4	1	3
Vardas38158	Pavarde38158	2	1	1	5
Vardas98606	Pavarde98606	5	1	7	3
Vardas77977	Pavarde77977	7	1	5	3
Vardas33192	Pavarde33192	10	2	1	3
Vardas82316	Pavarde82316	2	4	7	3
Vardas44483	Pavarde44483	6	2	5	3
Vardas55269	Pavarde55269	9	2	2	3
Vardas76409	Pavarde76409	6	3	4	3
Vardas81543	Pavarde81543	7	3	3	3
Vardas76310	Pavarde76310	4	4	5	3
Vardas32833	Pavarde32833	6	3	4	3
Vardas5164	Pavarde5164	2	2	9	3
Vardas85334	Pavarde85334	1	5	7	3
Vardas70892	Pavarde70892	3	5	5	3
Vardas55420	Pavarde55420	7	3	3	3
Vardas27213	Pavarde27213	4	1	8	3
Vardas31421	Pavarde31421	5	6	2	3
Vardas30935	Pavarde30935	2	3	8	3
Vardas30929	Pavarde30929	4	8	1	3
Vardas39572	Pavarde39572	10	2	1	3
Vardas21381	Pavarde21381	2	5	6	3
Vardas48026	Pavarde48026	1	4	8	3
Vardas32502	Pavarde32502	4	4	5	3
Vardas14095	Pavarde14095	4	5	4	3
Vardas8326	Pavarde8326	2	7	4	3
Vardas84137	Pavarde84137	6	6	1	3
Vardas398	Pavarde398	8	4	1	3
Vardas68146	Pavarde68146	1	7	5	3
Vardas11650	Pavarde11650	1	7	5	3
Vardas11661	Pavarde11661	1	10	2	3
Vardas30871	Pavarde30871	4	3	6	3
Vardas39589	Pavarde39589	3	3	7	3
Vardas82141	Pavarde82141	5	4	4	3
Vardas31118	Pavarde31118	8	1	4	3
Vardas85117	Pavarde85117	5	2	6	3
Vardas14618	Pavarde14618	3	2	8	3
Vardas392	Pavarde392	8	4	1	3
Vardas32218	Pavarde32218	8	2	3	3
Vardas60334	Pavarde60334	1	10	2	3
Vardas12702	Pavarde12702	5	6	2	3
Vardas85353	Pavarde85353	1	4	8	3
Vardas30351	Pavarde30351	7	1	5	3
Vardas39856	Pavarde39856	10	1	2	3
Vardas76908	Pavarde76908	5	1	7	3
Vardas81942	Pavarde81942	4	1	8	3
Vardas47982	Pavarde47982	1	9	3	3
Vardas31896	Pavarde31896	6	4	3	3
Vardas41283	Pavarde41283	1	2	1	5
Vardas81713	Pavarde81713	8	2	3	3
Vardas31189	Pavarde31189	5	6	2	3
Vardas77165	Pavarde77165	3	7	3	3
Vardas81867	Pavarde81867	2	2	9	3
Vardas31504	Pavarde31504	4	2	7	3
Vardas94378	Pavarde94378	2	1	1	5
Vardas4313	Pavarde4313	3	3	7	3
Vardas55165	Pavarde55165	9	3	1	3
Vardas39748	Pavarde39748	4	2	7	3
Vardas4315	Pavarde4315	5	1	7	3
Vardas5082	Pavarde5082	5	3	5	3
Vardas77186	Pavarde77186	8	2	3	3
Vardas69582	Pavarde69582	1	1	2	5
Vardas4031	Pavarde4031	4	8	1	3
Vardas12699	Pavarde12699	8	1	4	3
Vardas21161	Pavarde21161	2	3	8	3
Vardas77371	Pavarde77371	2	8	3	3
Vardas70894	Pavarde70894	7	1	5	3
Vardas27256	Pavarde27256	6	1	6	3
Vardas38783	Pavarde38783	5	3	5	3
Vardas73880	Pavarde73880	8	3	2	3
Vardas4542	Pavarde4542	1	2	1	5
