Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas88554	Pavarde88554	3	2	8	7
Vardas59876	Pavarde59876	7	10	4	7
Vardas15083	Pavarde15083	2	9	9	7
Vardas4333	Pavarde4333	1	9	1	7
Vardas88546	Pavarde88546	5	4	8	7
Vardas88544	Pavarde88544	9	6	10	7
Vardas24337	Pavarde24337	2	8	6	7
Vardas59882	Pavarde59882	1	3	5	7
Vardas34574	Pavarde34574	10	7	9	7
Vardas2788	Pavarde2788	4	5	1	7
Vardas4234	Pavarde4234	9	2	1	7
Vardas17273	Pavarde17273	10	6	4	7
Vardas34562	Pavarde34562	3	2	7	7
Vardas53813	Pavarde53813	8	7	6	7
Vardas34564	Pavarde34564	5	5	10	7
Vardas59600	Pavarde59600	9	5	2	7
Vardas4241	Pavarde4241	8	1	2	7
Vardas24388	Pavarde24388	5	5	8	7
Vardas4243	Pavarde4243	7	10	5	7
Vardas59608	Pavarde59608	9	3	7	7
Vardas4244	Pavarde4244	6	3	8	7
Vardas53824	Pavarde53824	10	2	1	7
Vardas34575	Pavarde34575	1	3	1	7
Vardas53798	Pavarde53798	5	2	10	7
Vardas59616	Pavarde59616	5	9	5	7
Vardas17279	Pavarde17279	3	3	4	7
Vardas4248	Pavarde4248	3	10	1	7
Vardas59626	Pavarde59626	4	8	8	7
Vardas53787	Pavarde53787	8	6	10	7
Vardas88768	Pavarde88768	8	7	6	7
Vardas59637	Pavarde59637	2	4	4	7
Vardas53776	Pavarde53776	5	9	8	7
Vardas59641	Pavarde59641	1	5	7	7
Vardas53773	Pavarde53773	5	7	2	7
Vardas88844	Pavarde88844	2	5	10	7
Vardas2794	Pavarde2794	10	8	8	7
Vardas4222	Pavarde4222	2	3	10	7
Vardas53860	Pavarde53860	10	3	4	7
Vardas32042	Pavarde32042	3	9	3	7
Vardas53858	Pavarde53858	3	3	5	7
Vardas88859	Pavarde88859	8	7	5	7
Vardas59541	Pavarde59541	8	7	8	7
Vardas17262	Pavarde17262	4	10	3	7
Vardas99263	Pavarde99263	2	8	8	7
Vardas32036	Pavarde32036	8	10	5	7
Vardas34528	Pavarde34528	10	6	4	7
Vardas15195	Pavarde15195	4	8	9	7
Vardas53772	Pavarde53772	2	2	3	7
Vardas53847	Pavarde53847	7	8	7	7
Vardas53845	Pavarde53845	1	9	9	7
Vardas34533	Pavarde34533	9	10	7	7
Vardas53842	Pavarde53842	7	1	10	7
Vardas17266	Pavarde17266	4	10	6	7
Vardas27750	Pavarde27750	6	3	4	7
Vardas53834	Pavarde53834	10	2	10	7
Vardas15187	Pavarde15187	8	6	3	7
Vardas88825	Pavarde88825	5	8	5	7
Vardas99253	Pavarde99253	1	3	6	7
Vardas53826	Pavarde53826	5	4	4	7
Vardas92660	Pavarde92660	4	6	5	7
Vardas4265	Pavarde4265	5	1	4	7
Vardas88713	Pavarde88713	2	5	9	7
Vardas4267	Pavarde4267	9	10	9	7
Vardas88706	Pavarde88706	8	10	10	7
Vardas99228	Pavarde99228	7	7	6	7
Vardas15145	Pavarde15145	2	8	3	7
Vardas88703	Pavarde88703	6	2	6	7
Vardas53736	Pavarde53736	9	7	9	7
Vardas59717	Pavarde59717	7	4	9	7
Vardas53735	Pavarde53735	9	3	5	7
Vardas53734	Pavarde53734	8	1	8	7
Vardas24367	Pavarde24367	7	9	10	7
Vardas59694	Pavarde59694	8	5	10	7
Vardas88690	Pavarde88690	6	10	7	7
Vardas99223	Pavarde99223	3	8	4	7
Vardas99222	Pavarde99222	4	2	10	7
Vardas59729	Pavarde59729	8	9	8	7
Vardas4279	Pavarde4279	8	2	7	7
Vardas53727	Pavarde53727	2	3	6	7
Vardas59736	Pavarde59736	3	10	1	7
Vardas31999	Pavarde31999	3	10	10	7
Vardas88673	Pavarde88673	5	4	5	7
Vardas59743	Pavarde59743	5	6	9	7
Vardas15132	Pavarde15132	5	4	6	7
Vardas27770	Pavarde27770	7	5	2	7
Vardas27764	Pavarde27764	6	9	1	7
Vardas59653	Pavarde59653	6	5	7	7
Vardas53764	Pavarde53764	3	1	2	7
Vardas15165	Pavarde15165	6	6	2	7
Vardas88748	Pavarde88748	1	3	5	7
Vardas59657	Pavarde59657	10	2	7	7
Vardas59659	Pavarde59659	9	2	7	7
Vardas59662	Pavarde59662	1	5	4	7
Vardas88738	Pavarde88738	3	8	7	7
Vardas53759	Pavarde53759	1	3	10	7
Vardas2773	Pavarde2773	7	2	2	7
Vardas53755	Pavarde53755	4	3	1	7
Vardas17512	Pavarde17512	8	6	3	7
Vardas88734	Pavarde88734	3	3	7	7
Vardas15159	Pavarde15159	7	8	7	7
Vardas15155	Pavarde15155	1	3	10	7
Vardas59682	Pavarde59682	2	3	8	7
Vardas4260	Pavarde4260	10	9	6	7
Vardas4261	Pavarde4261	7	10	7	7
Vardas53746	Pavarde53746	5	9	10	7
Vardas34607	Pavarde34607	4	6	2	7
Vardas53744	Pavarde53744	2	5	6	7
Vardas34609	Pavarde34609	1	10	9	7
Vardas34611	Pavarde34611	10	7	7	7
Vardas14412	Pavarde14412	10	1	8	7
Vardas31712	Pavarde31712	1	10	8	7
Vardas14420	Pavarde14420	3	8	9	7
Vardas61704	Pavarde61704	5	9	3	7
Vardas5023	Pavarde5023	7	8	3	7
Vardas14419	Pavarde14419	8	6	2	7
Vardas5024	Pavarde5024	4	4	7	7
Vardas31706	Pavarde31706	2	2	4	7
Vardas86808	Pavarde86808	7	4	9	7
Vardas35921	Pavarde35921	2	6	1	7
Vardas35922	Pavarde35922	10	5	7	7
Vardas14415	Pavarde14415	7	7	1	7
Vardas2612	Pavarde2612	10	9	9	7
Vardas86822	Pavarde86822	8	4	10	7
Vardas93086	Pavarde93086	3	1	5	7
Vardas52459	Pavarde52459	4	6	9	7
Vardas5029	Pavarde5029	7	3	8	7
Vardas28067	Pavarde28067	4	4	4	7
Vardas35934	Pavarde35934	8	4	8	7
Vardas52449	Pavarde52449	6	5	5	7
Vardas61732	Pavarde61732	9	8	3	7
Vardas61733	Pavarde61733	5	4	4	7
Vardas5033	Pavarde5033	4	2	3	7
Vardas14406	Pavarde14406	8	3	6	7
Vardas5035	Pavarde5035	9	7	5	7
Vardas86780	Pavarde86780	1	7	8	7
Vardas61673	Pavarde61673	8	5	6	7
Vardas35883	Pavarde35883	7	10	7	7
Vardas61651	Pavarde61651	5	7	9	7
Vardas86869	Pavarde86869	6	8	10	7
Vardas405	Pavarde405	8	10	9	7
Vardas52494	Pavarde52494	6	8	6	7
Vardas35887	Pavarde35887	5	10	7	7
Vardas61663	Pavarde61663	10	10	6	7
Vardas23883	Pavarde23883	8	2	5	7
Vardas5007	Pavarde5007	1	5	3	7
Vardas86856	Pavarde86856	7	6	8	7
Vardas52491	Pavarde52491	5	2	6	7
Vardas86853	Pavarde86853	10	5	4	7
Vardas23857	Pavarde23857	5	3	2	7
Vardas86852	Pavarde86852	9	7	3	7
Vardas17712	Pavarde17712	5	8	3	7
Vardas14426	Pavarde14426	7	6	3	7
Vardas52481	Pavarde52481	7	10	8	7
Vardas52480	Pavarde52480	8	10	9	7
Vardas35902	Pavarde35902	3	2	2	7
Vardas52478	Pavarde52478	10	6	6	7
Vardas61690	Pavarde61690	1	4	4	7
Vardas409	Pavarde409	7	7	8	7
Vardas52473	Pavarde52473	1	10	7	7
Vardas86836	Pavarde86836	8	8	2	7
Vardas23832	Pavarde23832	6	1	10	7
Vardas14383	Pavarde14383	4	3	10	7
Vardas35979	Pavarde35979	3	10	3	7
Vardas61790	Pavarde61790	9	10	2	7
Vardas35988	Pavarde35988	2	6	10	7
Vardas5060	Pavarde5060	8	5	5	7
Vardas28077	Pavarde28077	1	9	3	7
Vardas61800	Pavarde61800	6	5	10	7
Vardas61801	Pavarde61801	1	7	6	7
Vardas86705	Pavarde86705	1	5	8	7
Vardas61803	Pavarde61803	8	7	7	7
Vardas98750	Pavarde98750	10	10	3	7
Vardas61807	Pavarde61807	2	5	8	7
Vardas23835	Pavarde23835	8	4	2	7
Vardas35995	Pavarde35995	6	2	8	7
Vardas14372	Pavarde14372	7	8	3	7
Vardas61814	Pavarde61814	4	2	5	7
Vardas86697	Pavarde86697	5	9	4	7
Vardas98746	Pavarde98746	7	3	4	7
Vardas5065	Pavarde5065	7	4	2	7
Vardas86685	Pavarde86685	10	3	6	7
Vardas52404	Pavarde52404	9	6	5	7
Vardas61829	Pavarde61829	5	6	1	7
Vardas14365	Pavarde14365	7	5	2	7
Vardas36020	Pavarde36020	9	9	3	7
Vardas61836	Pavarde61836	3	8	4	7
Vardas61761	Pavarde61761	6	8	10	7
Vardas61744	Pavarde61744	1	8	10	7
Vardas86775	Pavarde86775	9	9	9	7
Vardas35944	Pavarde35944	2	7	4	7
Vardas35945	Pavarde35945	3	8	10	7
Vardas23855	Pavarde23855	4	6	2	7
Vardas14402	Pavarde14402	2	9	6	7
Vardas23853	Pavarde23853	10	7	3	7
Vardas61754	Pavarde61754	1	2	4	7
Vardas35951	Pavarde35951	3	6	8	7
Vardas86765	Pavarde86765	9	7	2	7
Vardas86763	Pavarde86763	3	3	1	7
Vardas35954	Pavarde35954	4	2	7	7
Vardas23888	Pavarde23888	9	1	2	7
Vardas52439	Pavarde52439	1	1	1	7
Vardas28069	Pavarde28069	9	7	4	7
Vardas17733	Pavarde17733	10	3	9	7
Vardas14389	Pavarde14389	1	6	9	7
Vardas86752	Pavarde86752	8	5	9	7
Vardas93093	Pavarde93093	4	5	10	7
Vardas52433	Pavarde52433	2	3	3	7
Vardas23844	Pavarde23844	4	9	5	7
Vardas35960	Pavarde35960	1	2	9	7
Vardas35968	Pavarde35968	6	3	1	7
Vardas17734	Pavarde17734	10	2	9	7
Vardas86980	Pavarde86980	10	9	8	7
Vardas35784	Pavarde35784	8	5	9	7
Vardas26885	Pavarde26885	9	8	2	7
Vardas93036	Pavarde93036	5	1	9	7
Vardas87011	Pavarde87011	1	5	4	7
Vardas14491	Pavarde14491	5	5	5	7
Vardas2625	Pavarde2625	5	8	8	7
Vardas61511	Pavarde61511	8	4	1	7
Vardas93039	Pavarde93039	9	6	3	7
Vardas17678	Pavarde17678	2	7	4	7
Vardas86991	Pavarde86991	3	7	9	7
Vardas86990	Pavarde86990	1	4	7	7
Vardas23920	Pavarde23920	9	7	8	7
Vardas389	Pavarde389	3	2	10	7
Vardas61534	Pavarde61534	1	1	8	7
Vardas61535	Pavarde61535	6	2	7	7
Vardas61536	Pavarde61536	3	5	5	7
Vardas61537	Pavarde61537	9	6	4	7
Vardas61539	Pavarde61539	6	8	8	7
Vardas61540	Pavarde61540	5	2	4	7
Vardas61543	Pavarde61543	8	10	6	7
Vardas93047	Pavarde93047	10	3	5	7
Vardas86968	Pavarde86968	9	5	2	7
Vardas4978	Pavarde4978	3	9	3	7
Vardas61550	Pavarde61550	10	7	1	7
Vardas98818	Pavarde98818	6	9	7	7
Vardas87042	Pavarde87042	7	6	8	7
Vardas4948	Pavarde4948	3	10	1	7
Vardas17660	Pavarde17660	3	7	2	7
Vardas52620	Pavarde52620	4	1	9	7
Vardas52618	Pavarde52618	2	1	8	7
Vardas35764	Pavarde35764	8	5	2	7
Vardas87049	Pavarde87049	8	5	9	7
Vardas61465	Pavarde61465	5	7	1	7
Vardas52613	Pavarde52613	3	10	3	7
Vardas35765	Pavarde35765	3	4	2	7
Vardas61468	Pavarde61468	2	5	7	7
Vardas28026	Pavarde28026	10	5	5	7
Vardas61470	Pavarde61470	4	1	4	7
Vardas61554	Pavarde61554	9	9	6	7
Vardas4954	Pavarde4954	10	2	7	7
Vardas17664	Pavarde17664	6	2	2	7
Vardas52609	Pavarde52609	4	7	4	7
Vardas98833	Pavarde98833	7	6	4	7
Vardas23930	Pavarde23930	2	5	1	7
Vardas98832	Pavarde98832	3	5	2	7
Vardas61485	Pavarde61485	4	3	6	7
Vardas87030	Pavarde87030	9	5	7	7
Vardas87029	Pavarde87029	6	8	10	7
Vardas52604	Pavarde52604	7	9	2	7
Vardas61494	Pavarde61494	10	9	4	7
Vardas86898	Pavarde86898	7	2	6	7
Vardas4992	Pavarde4992	3	1	3	7
Vardas31727	Pavarde31727	10	3	5	7
Vardas86913	Pavarde86913	8	6	9	7
Vardas14451	Pavarde14451	5	4	5	7
Vardas35855	Pavarde35855	10	9	1	7
Vardas86908	Pavarde86908	8	1	3	7
Vardas86907	Pavarde86907	6	8	5	7
Vardas28042	Pavarde28042	6	4	1	7
Vardas86905	Pavarde86905	7	4	3	7
Vardas86902	Pavarde86902	8	2	10	7
Vardas26879	Pavarde26879	10	9	10	7
Vardas93060	Pavarde93060	9	9	5	7
Vardas93055	Pavarde93055	1	7	3	7
Vardas14444	Pavarde14444	8	7	8	7
Vardas86890	Pavarde86890	9	3	4	7
Vardas52508	Pavarde52508	1	3	8	7
Vardas86883	Pavarde86883	2	3	5	7
Vardas61637	Pavarde61637	8	5	7	7
Vardas35874	Pavarde35874	5	5	1	7
Vardas14439	Pavarde14439	5	2	2	7
Vardas61641	Pavarde61641	6	5	8	7
Vardas401	Pavarde401	8	8	2	7
Vardas52502	Pavarde52502	1	8	9	7
Vardas28050	Pavarde28050	9	6	6	7
Vardas52548	Pavarde52548	9	10	10	7
Vardas86958	Pavarde86958	10	5	6	7
Vardas23910	Pavarde23910	6	5	10	7
Vardas35828	Pavarde35828	3	7	2	7
Vardas61561	Pavarde61561	9	5	9	7
Vardas61564	Pavarde61564	10	6	2	7
Vardas14468	Pavarde14468	8	2	9	7
Vardas86946	Pavarde86946	7	2	6	7
Vardas61570	Pavarde61570	8	4	9	7
Vardas35839	Pavarde35839	5	2	4	7
Vardas52554	Pavarde52554	4	4	5	7
Vardas52553	Pavarde52553	8	2	2	7
Vardas98814	Pavarde98814	10	1	4	7
Vardas23819	Pavarde23819	8	1	6	7
Vardas28037	Pavarde28037	3	3	10	7
Vardas61582	Pavarde61582	3	2	4	7
Vardas52546	Pavarde52546	1	2	5	7
Vardas17693	Pavarde17693	4	2	8	7
Vardas86938	Pavarde86938	10	5	3	7
Vardas17695	Pavarde17695	10	3	10	7
Vardas31731	Pavarde31731	6	9	10	7
Vardas35843	Pavarde35843	2	9	4	7
Vardas61593	Pavarde61593	1	2	2	7
Vardas86926	Pavarde86926	3	1	3	7
Vardas17697	Pavarde17697	6	6	2	7
Vardas31652	Pavarde31652	6	9	10	7
Vardas93165	Pavarde93165	3	10	6	7
Vardas98683	Pavarde98683	1	9	10	7
Vardas86451	Pavarde86451	10	4	1	7
Vardas36167	Pavarde36167	10	9	5	7
Vardas14275	Pavarde14275	5	6	8	7
Vardas62080	Pavarde62080	8	2	6	7
Vardas36171	Pavarde36171	4	2	2	7
Vardas62083	Pavarde62083	4	8	4	7
Vardas52230	Pavarde52230	9	4	9	7
Vardas31657	Pavarde31657	2	10	3	7
Vardas31655	Pavarde31655	2	1	6	7
Vardas62090	Pavarde62090	2	6	9	7
Vardas17785	Pavarde17785	4	8	2	7
Vardas5140	Pavarde5140	3	7	5	7
Vardas17793	Pavarde17793	7	5	2	7
Vardas445	Pavarde445	9	9	9	7
Vardas86429	Pavarde86429	6	6	5	7
Vardas14264	Pavarde14264	8	10	10	7
Vardas93174	Pavarde93174	3	2	7	7
Vardas5146	Pavarde5146	8	5	7	7
Vardas93177	Pavarde93177	6	9	4	7
Vardas62111	Pavarde62111	8	6	6	7
Vardas23753	Pavarde23753	5	10	1	7
Vardas86415	Pavarde86415	1	4	1	7
Vardas453	Pavarde453	3	3	1	7
Vardas52262	Pavarde52262	10	7	6	7
Vardas36130	Pavarde36130	10	8	10	7
Vardas86496	Pavarde86496	1	4	4	7
Vardas28111	Pavarde28111	4	9	10	7
Vardas434	Pavarde434	1	7	7	7
Vardas86494	Pavarde86494	3	3	5	7
Vardas36135	Pavarde36135	2	2	1	7
Vardas86489	Pavarde86489	10	3	3	7
Vardas36144	Pavarde36144	4	8	6	7
Vardas86482	Pavarde86482	5	10	1	7
Vardas14289	Pavarde14289	4	10	1	7
Vardas52264	Pavarde52264	10	7	2	7
Vardas52263	Pavarde52263	1	8	6	7
Vardas62118	Pavarde62118	3	5	3	7
Vardas5131	Pavarde5131	8	10	1	7
Vardas62046	Pavarde62046	9	8	1	7
Vardas62050	Pavarde62050	1	8	2	7
Vardas86468	Pavarde86468	5	2	3	7
Vardas86465	Pavarde86465	10	8	7	7
Vardas17783	Pavarde17783	5	2	1	7
Vardas52253	Pavarde52253	8	7	1	7
Vardas52244	Pavarde52244	1	7	4	7
Vardas93164	Pavarde93164	5	9	1	7
Vardas62069	Pavarde62069	1	5	3	7
Vardas23768	Pavarde23768	4	5	1	7
Vardas36233	Pavarde36233	6	7	5	7
Vardas86383	Pavarde86383	5	2	10	7
Vardas458	Pavarde458	10	2	2	7
Vardas14241	Pavarde14241	7	2	6	7
Vardas5162	Pavarde5162	10	2	7	7
Vardas86380	Pavarde86380	7	9	9	7
Vardas86378	Pavarde86378	5	8	4	7
Vardas36219	Pavarde36219	4	4	2	7
Vardas36225	Pavarde36225	9	6	7	7
Vardas31636	Pavarde31636	10	5	9	7
Vardas86372	Pavarde86372	5	6	4	7
Vardas86368	Pavarde86368	1	8	8	7
Vardas52160	Pavarde52160	10	4	1	7
Vardas93188	Pavarde93188	10	6	5	7
Vardas23742	Pavarde23742	5	6	6	7
Vardas2570	Pavarde2570	1	10	1	7
Vardas23739	Pavarde23739	4	10	2	7
Vardas52154	Pavarde52154	10	10	6	7
Vardas14231	Pavarde14231	4	8	8	7
Vardas86355	Pavarde86355	9	5	6	7
Vardas93198	Pavarde93198	8	8	1	7
Vardas23737	Pavarde23737	5	3	5	7
Vardas86350	Pavarde86350	10	4	1	7
Vardas5173	Pavarde5173	3	2	7	7
Vardas86347	Pavarde86347	3	9	3	7
Vardas86343	Pavarde86343	4	1	1	7
Vardas5156	Pavarde5156	5	4	7	7
Vardas36194	Pavarde36194	10	4	7	7
Vardas52197	Pavarde52197	9	3	7	7
Vardas52194	Pavarde52194	8	8	4	7
Vardas36197	Pavarde36197	4	2	10	7
Vardas2576	Pavarde2576	3	2	9	7
Vardas14255	Pavarde14255	9	5	6	7
Vardas5149	Pavarde5149	4	10	1	7
Vardas5152	Pavarde5152	8	4	1	7
Vardas36205	Pavarde36205	5	10	9	7
Vardas62132	Pavarde62132	9	2	5	7
Vardas86399	Pavarde86399	7	8	6	7
Vardas36211	Pavarde36211	10	2	6	7
Vardas62016	Pavarde62016	7	6	10	7
Vardas52181	Pavarde52181	10	5	2	7
Vardas86392	Pavarde86392	8	10	3	7
Vardas14246	Pavarde14246	10	6	10	7
Vardas52179	Pavarde52179	7	7	4	7
Vardas86390	Pavarde86390	2	4	3	7
Vardas98663	Pavarde98663	4	9	10	7
Vardas52178	Pavarde52178	5	2	1	7
Vardas62149	Pavarde62149	1	8	6	7
Vardas86389	Pavarde86389	7	3	2	7
Vardas98662	Pavarde98662	9	5	1	7
Vardas86385	Pavarde86385	5	10	3	7
Vardas86618	Pavarde86618	2	2	9	7
Vardas86640	Pavarde86640	5	8	7	7
Vardas86635	Pavarde86635	1	1	3	7
Vardas86634	Pavarde86634	6	10	2	7
Vardas36039	Pavarde36039	4	8	5	7
Vardas98731	Pavarde98731	6	1	7	7
Vardas86631	Pavarde86631	7	4	6	7
Vardas31682	Pavarde31682	8	10	7	7
Vardas86628	Pavarde86628	4	8	4	7
Vardas52362	Pavarde52362	4	9	4	7
Vardas14351	Pavarde14351	3	5	10	7
Vardas86624	Pavarde86624	10	5	6	7
Vardas86619	Pavarde86619	4	4	9	7
Vardas61872	Pavarde61872	4	3	4	7
Vardas86616	Pavarde86616	7	8	5	7
Vardas36049	Pavarde36049	8	9	9	7
Vardas61900	Pavarde61900	6	6	4	7
Vardas14342	Pavarde14342	6	1	1	7
Vardas93128	Pavarde93128	9	7	10	7
Vardas86606	Pavarde86606	2	7	4	7
Vardas31679	Pavarde31679	6	7	8	7
Vardas98725	Pavarde98725	4	2	6	7
Vardas28099	Pavarde28099	6	5	9	7
Vardas52344	Pavarde52344	2	3	9	7
Vardas61914	Pavarde61914	2	3	1	7
Vardas86597	Pavarde86597	10	7	8	7
Vardas28093	Pavarde28093	7	1	4	7
Vardas93114	Pavarde93114	4	9	3	7
Vardas23818	Pavarde23818	4	2	4	7
Vardas86668	Pavarde86668	7	9	8	7
Vardas23817	Pavarde23817	3	9	10	7
Vardas61845	Pavarde61845	8	9	1	7
Vardas17750	Pavarde17750	3	5	8	7
Vardas86661	Pavarde86661	10	8	6	7
Vardas25494	Pavarde25494	9	1	6	7
Vardas52385	Pavarde52385	6	2	8	7
Vardas61854	Pavarde61854	5	3	10	7
Vardas61855	Pavarde61855	2	6	8	7
Vardas52382	Pavarde52382	9	3	4	7
Vardas36058	Pavarde36058	3	2	10	7
Vardas86651	Pavarde86651	7	5	3	7
Vardas28094	Pavarde28094	2	8	7	7
Vardas61860	Pavarde61860	10	2	8	7
Vardas5076	Pavarde5076	6	6	7	7
Vardas5078	Pavarde5078	10	9	1	7
Vardas86648	Pavarde86648	6	3	4	7
Vardas52376	Pavarde52376	3	10	7	7
Vardas86645	Pavarde86645	3	7	8	7
Vardas61868	Pavarde61868	9	2	7	7
Vardas61869	Pavarde61869	2	9	2	7
Vardas23815	Pavarde23815	4	6	10	7
Vardas25502	Pavarde25502	4	7	8	7
Vardas31670	Pavarde31670	4	6	4	7
Vardas23786	Pavarde23786	10	1	3	7
Vardas98708	Pavarde98708	10	2	6	7
Vardas86536	Pavarde86536	9	1	8	7
Vardas28108	Pavarde28108	5	4	9	7
Vardas23783	Pavarde23783	2	6	10	7
Vardas52296	Pavarde52296	2	8	7	7
Vardas14309	Pavarde14309	9	6	8	7
Vardas52295	Pavarde52295	8	3	4	7
Vardas14307	Pavarde14307	5	9	2	7
Vardas61984	Pavarde61984	7	5	9	7
Vardas61985	Pavarde61985	10	9	3	7
Vardas86542	Pavarde86542	9	4	4	7
Vardas36111	Pavarde36111	7	7	10	7
Vardas23782	Pavarde23782	9	2	3	7
Vardas61995	Pavarde61995	5	3	8	7
Vardas36120	Pavarde36120	6	10	1	7
Vardas31664	Pavarde31664	4	6	1	7
Vardas52288	Pavarde52288	6	3	8	7
Vardas62006	Pavarde62006	9	4	3	7
Vardas36122	Pavarde36122	10	7	3	7
Vardas52283	Pavarde52283	4	8	9	7
Vardas14296	Pavarde14296	10	1	2	7
Vardas52278	Pavarde52278	2	6	9	7
Vardas93139	Pavarde93139	5	4	8	7
Vardas14327	Pavarde14327	9	4	3	7
Vardas36059	Pavarde36059	1	4	7	7
Vardas98723	Pavarde98723	5	4	8	7
Vardas429	Pavarde429	4	9	9	7
Vardas98721	Pavarde98721	6	10	1	7
Vardas36070	Pavarde36070	3	8	5	7
Vardas52329	Pavarde52329	1	2	8	7
Vardas52328	Pavarde52328	5	10	10	7
Vardas36076	Pavarde36076	7	8	9	7
Vardas31676	Pavarde31676	8	5	5	7
Vardas36078	Pavarde36078	1	4	3	7
Vardas17763	Pavarde17763	2	8	6	7
Vardas87052	Pavarde87052	2	6	6	7
Vardas86565	Pavarde86565	4	10	1	7
Vardas52322	Pavarde52322	3	4	10	7
Vardas86560	Pavarde86560	3	9	9	7
Vardas98715	Pavarde98715	1	5	5	7
Vardas52318	Pavarde52318	9	5	9	7
Vardas52317	Pavarde52317	5	3	4	7
Vardas86558	Pavarde86558	5	6	4	7
Vardas52308	Pavarde52308	4	7	1	7
Vardas52306	Pavarde52306	3	4	5	7
Vardas93145	Pavarde93145	3	3	6	7
Vardas52305	Pavarde52305	2	10	9	7
Vardas52938	Pavarde52938	8	3	4	7
Vardas52952	Pavarde52952	7	8	8	7
Vardas60931	Pavarde60931	10	2	1	7
Vardas14687	Pavarde14687	4	3	2	7
Vardas52949	Pavarde52949	9	7	2	7
Vardas52944	Pavarde52944	2	6	9	7
Vardas4736	Pavarde4736	5	6	10	7
Vardas87552	Pavarde87552	6	9	2	7
Vardas17561	Pavarde17561	7	4	9	7
Vardas35406	Pavarde35406	6	3	4	7
Vardas35408	Pavarde35408	7	10	4	7
Vardas31803	Pavarde31803	9	6	4	7
Vardas87547	Pavarde87547	2	1	8	7
Vardas4728	Pavarde4728	10	8	6	7
Vardas92919	Pavarde92919	7	2	3	7
Vardas60954	Pavarde60954	2	3	5	7
Vardas24057	Pavarde24057	8	10	5	7
Vardas17563	Pavarde17563	8	6	8	7
Vardas4748	Pavarde4748	7	6	3	7
Vardas35420	Pavarde35420	8	9	10	7
Vardas87532	Pavarde87532	2	9	10	7
Vardas60968	Pavarde60968	7	3	9	7
Vardas27952	Pavarde27952	4	4	3	7
Vardas98952	Pavarde98952	8	10	3	7
Vardas87522	Pavarde87522	10	9	10	7
Vardas60977	Pavarde60977	3	9	6	7
Vardas87587	Pavarde87587	10	4	4	7
Vardas35369	Pavarde35369	5	2	5	7
Vardas24073	Pavarde24073	9	5	4	7
Vardas87598	Pavarde87598	9	4	10	7
Vardas14713	Pavarde14713	7	2	4	7
Vardas26925	Pavarde26925	5	6	7	7
Vardas4717	Pavarde4717	5	6	2	7
Vardas60896	Pavarde60896	8	2	10	7
Vardas98970	Pavarde98970	4	1	3	7
Vardas87590	Pavarde87590	2	6	2	7
Vardas52976	Pavarde52976	4	3	2	7
Vardas27937	Pavarde27937	6	3	6	7
Vardas87588	Pavarde87588	8	1	8	7
Vardas2667	Pavarde2667	6	8	2	7
Vardas26922	Pavarde26922	7	2	8	7
Vardas60907	Pavarde60907	8	7	4	7
Vardas87581	Pavarde87581	6	9	3	7
Vardas4722	Pavarde4722	9	8	9	7
Vardas31808	Pavarde31808	7	4	2	7
Vardas60921	Pavarde60921	7	8	9	7
Vardas52955	Pavarde52955	8	6	5	7
Vardas35389	Pavarde35389	1	2	9	7
Vardas35393	Pavarde35393	6	10	9	7
Vardas24065	Pavarde24065	10	3	4	7
Vardas35397	Pavarde35397	7	9	2	7
Vardas4784	Pavarde4784	9	1	9	7
Vardas4768	Pavarde4768	3	10	10	7
Vardas98943	Pavarde98943	4	6	4	7
Vardas87483	Pavarde87483	2	3	6	7
Vardas52897	Pavarde52897	8	5	6	7
Vardas35463	Pavarde35463	4	6	2	7
Vardas31789	Pavarde31789	3	7	4	7
Vardas61030	Pavarde61030	3	7	9	7
Vardas35471	Pavarde35471	4	7	4	7
Vardas4780	Pavarde4780	3	3	1	7
Vardas27956	Pavarde27956	10	10	8	7
Vardas87460	Pavarde87460	7	3	7	7
Vardas87454	Pavarde87454	4	8	9	7
Vardas61013	Pavarde61013	7	9	3	7
Vardas87448	Pavarde87448	10	2	6	7
Vardas24036	Pavarde24036	8	7	9	7
Vardas14639	Pavarde14639	2	9	7	7
Vardas52878	Pavarde52878	6	4	4	7
Vardas35484	Pavarde35484	10	1	6	7
Vardas27962	Pavarde27962	2	10	1	7
Vardas92940	Pavarde92940	8	6	3	7
Vardas98929	Pavarde98929	8	2	10	7
Vardas35490	Pavarde35490	10	3	3	7
Vardas87431	Pavarde87431	3	8	3	7
Vardas52871	Pavarde52871	6	7	1	7
Vardas92942	Pavarde92942	3	2	10	7
Vardas92929	Pavarde92929	7	3	4	7
Vardas92925	Pavarde92925	2	2	4	7
Vardas17568	Pavarde17568	1	6	5	7
Vardas87516	Pavarde87516	1	8	1	7
Vardas24051	Pavarde24051	6	5	9	7
Vardas60984	Pavarde60984	9	10	3	7
Vardas87511	Pavarde87511	4	3	5	7
Vardas87507	Pavarde87507	9	2	3	7
Vardas60991	Pavarde60991	3	8	3	7
Vardas52919	Pavarde52919	4	2	9	7
Vardas35439	Pavarde35439	6	1	3	7
Vardas60995	Pavarde60995	3	3	7	7
Vardas35441	Pavarde35441	6	5	1	7
Vardas24074	Pavarde24074	1	10	10	7
Vardas60999	Pavarde60999	3	1	2	7
Vardas87494	Pavarde87494	3	8	7	7
