Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas8449	Pavarde8449	3	4	10	5
Vardas7632	Pavarde7632	5	7	5	5
Vardas8450	Pavarde8450	3	6	6	5
Vardas1901	Pavarde1901	4	8	7	5
Vardas1818	Pavarde1818	7	10	9	5
Vardas7320	Pavarde7320	4	2	4	5
Vardas1907	Pavarde1907	8	4	2	5
Vardas8451	Pavarde8451	4	7	7	5
Vardas3369	Pavarde3369	9	4	9	5
Vardas1909	Pavarde1909	8	3	10	5
Vardas3367	Pavarde3367	8	3	1	5
Vardas7328	Pavarde7328	6	4	4	5
Vardas8251	Pavarde8251	9	6	5	5
Vardas3355	Pavarde3355	6	2	3	5
Vardas7159	Pavarde7159	2	5	5	5
Vardas8201	Pavarde8201	7	9	4	5
Vardas8275	Pavarde8275	5	3	9	5
Vardas8639	Pavarde8639	6	10	2	5
Vardas7146	Pavarde7146	5	2	1	5
Vardas1746	Pavarde1746	2	2	6	5
Vardas3576	Pavarde3576	7	5	3	5
Vardas7150	Pavarde7150	9	3	9	5
Vardas7153	Pavarde7153	2	9	10	5
Vardas8632	Pavarde8632	10	2	6	5
Vardas1758	Pavarde1758	6	3	3	5
Vardas2940	Pavarde2940	2	10	9	5
Vardas3565	Pavarde3565	8	8	8	5
Vardas3561	Pavarde3561	8	10	3	5
Vardas1761	Pavarde1761	5	4	6	5
Vardas1762	Pavarde1762	2	10	4	5
Vardas8438	Pavarde8438	9	7	2	5
Vardas982	Pavarde982	10	9	3	5
Vardas3260	Pavarde3260	8	6	5	5
Vardas8629	Pavarde8629	4	1	8	5
Vardas2314	Pavarde2314	10	5	2	5
Vardas7593	Pavarde7593	7	4	4	5
Vardas3618	Pavarde3618	4	7	7	5
Vardas3613	Pavarde3613	6	4	3	5
Vardas7120	Pavarde7120	3	7	2	5
Vardas7121	Pavarde7121	1	7	3	5
Vardas7122	Pavarde7122	8	8	4	5
Vardas7123	Pavarde7123	9	4	2	5
Vardas3606	Pavarde3606	5	10	8	5
Vardas8430	Pavarde8430	3	10	4	5
Vardas3604	Pavarde3604	6	2	3	5
Vardas2312	Pavarde2312	9	3	4	5
Vardas1727	Pavarde1727	8	8	3	5
Vardas1729	Pavarde1729	5	2	9	5
Vardas2935	Pavarde2935	5	4	7	5
Vardas3253	Pavarde3253	4	8	2	5
Vardas2016	Pavarde2016	1	2	10	5
Vardas3589	Pavarde3589	5	3	7	5
Vardas2015	Pavarde2015	9	9	4	5
Vardas1741	Pavarde1741	1	6	2	5
Vardas2939	Pavarde2939	9	4	10	5
Vardas8217	Pavarde8217	5	3	7	5
Vardas7674	Pavarde7674	1	6	6	5
Vardas7213	Pavarde7213	10	3	6	5
Vardas3500	Pavarde3500	7	8	4	5
Vardas8612	Pavarde8612	2	4	2	5
Vardas7216	Pavarde7216	2	5	8	5
Vardas7221	Pavarde7221	2	7	3	5
Vardas8440	Pavarde8440	5	10	5	5
Vardas2007	Pavarde2007	4	4	1	5
Vardas7223	Pavarde7223	10	2	9	5
Vardas3483	Pavarde3483	9	9	3	5
Vardas8614	Pavarde8614	2	10	7	5
Vardas3480	Pavarde3480	10	7	5	5
Vardas8602	Pavarde8602	5	3	1	5
Vardas7415	Pavarde7415	8	3	4	5
Vardas7671	Pavarde7671	10	7	6	5
Vardas1808	Pavarde1808	7	4	8	5
Vardas2968	Pavarde2968	1	10	9	5
Vardas2294	Pavarde2294	10	7	7	5
Vardas7241	Pavarde7241	1	2	5	5
Vardas2972	Pavarde2972	3	3	9	5
Vardas3527	Pavarde3527	2	4	2	5
Vardas7174	Pavarde7174	6	3	10	5
Vardas3548	Pavarde3548	7	7	6	5
Vardas8628	Pavarde8628	1	10	10	5
Vardas7180	Pavarde7180	8	9	1	5
Vardas3533	Pavarde3533	6	3	1	5
Vardas2947	Pavarde2947	7	2	8	5
Vardas8618	Pavarde8618	6	7	8	5
Vardas1780	Pavarde1780	4	7	5	5
Vardas3528	Pavarde3528	1	3	8	5
Vardas2808	Pavarde2808	10	3	2	5
Vardas8204	Pavarde8204	10	2	8	5
Vardas3525	Pavarde3525	10	6	9	5
Vardas2957	Pavarde2957	7	2	7	5
Vardas1783	Pavarde1783	1	2	10	5
Vardas7191	Pavarde7191	6	6	7	5
Vardas3519	Pavarde3519	4	5	9	5
Vardas7192	Pavarde7192	10	4	7	5
Vardas8272	Pavarde8272	3	6	10	5
Vardas3516	Pavarde3516	4	9	3	5
Vardas6638	Pavarde6638	9	6	3	5
Vardas2130	Pavarde2130	6	8	1	5
Vardas6621	Pavarde6621	2	2	1	5
Vardas2673	Pavarde2673	9	10	3	5
Vardas7995	Pavarde7995	3	6	8	5
Vardas9128	Pavarde9128	3	7	1	5
Vardas2127	Pavarde2127	8	1	5	5
Vardas9126	Pavarde9126	2	7	8	5
Vardas1143	Pavarde1143	5	3	5	5
Vardas1146	Pavarde1146	7	3	2	5
Vardas4263	Pavarde4263	1	6	8	5
Vardas7990	Pavarde7990	7	8	1	5
Vardas6640	Pavarde6640	9	4	3	5
Vardas4258	Pavarde4258	3	6	2	5
Vardas2676	Pavarde2676	6	9	2	5
Vardas6641	Pavarde6641	5	10	1	5
Vardas1152	Pavarde1152	9	2	9	5
Vardas6644	Pavarde6644	3	7	4	5
Vardas9118	Pavarde9118	5	4	7	5
Vardas6650	Pavarde6650	9	2	10	5
Vardas7568	Pavarde7568	1	10	2	5
Vardas4307	Pavarde4307	6	7	9	5
Vardas4321	Pavarde4321	7	2	3	5
Vardas4319	Pavarde4319	4	5	1	5
Vardas7538	Pavarde7538	9	2	8	5
Vardas2143	Pavarde2143	5	2	3	5
Vardas6595	Pavarde6595	5	4	8	5
Vardas9157	Pavarde9157	9	10	6	5
Vardas6598	Pavarde6598	4	4	4	5
Vardas1111	Pavarde1111	4	6	8	5
Vardas2662	Pavarde2662	3	1	3	5
Vardas4308	Pavarde4308	9	6	6	5
Vardas6656	Pavarde6656	7	10	10	5
Vardas7914	Pavarde7914	9	10	4	5
Vardas2141	Pavarde2141	6	5	5	5
Vardas7987	Pavarde7987	6	10	3	5
Vardas9151	Pavarde9151	1	7	2	5
Vardas2668	Pavarde2668	7	8	1	5
Vardas2138	Pavarde2138	4	7	4	5
Vardas7910	Pavarde7910	3	1	3	5
Vardas4286	Pavarde4286	7	6	8	5
Vardas2671	Pavarde2671	3	2	3	5
Vardas9099	Pavarde9099	5	3	1	5
Vardas1171	Pavarde1171	4	9	3	5
Vardas3079	Pavarde3079	5	3	4	5
Vardas9100	Pavarde9100	8	10	7	5
Vardas1179	Pavarde1179	4	8	7	5
Vardas8022	Pavarde8022	3	2	9	5
Vardas4207	Pavarde4207	1	3	10	5
Vardas4206	Pavarde4206	3	5	1	5
Vardas2700	Pavarde2700	4	3	9	5
Vardas2703	Pavarde2703	3	9	9	5
Vardas6685	Pavarde6685	5	7	8	5
Vardas7518	Pavarde7518	4	9	6	5
Vardas1182	Pavarde1182	8	2	9	5
Vardas2704	Pavarde2704	8	5	5	5
Vardas3157	Pavarde3157	9	1	9	5
Vardas4199	Pavarde4199	8	9	4	5
Vardas1185	Pavarde1185	7	1	3	5
Vardas8367	Pavarde8367	8	5	9	5
Vardas4195	Pavarde4195	5	1	2	5
Vardas6697	Pavarde6697	2	1	2	5
Vardas4193	Pavarde4193	4	4	6	5
Vardas9107	Pavarde9107	1	3	8	5
Vardas9117	Pavarde9117	7	3	10	5
Vardas2182	Pavarde2182	6	8	1	5
Vardas7896	Pavarde7896	6	9	8	5
Vardas4240	Pavarde4240	7	10	5	5
Vardas2124	Pavarde2124	1	4	10	5
Vardas6660	Pavarde6660	8	5	5	5
Vardas8352	Pavarde8352	3	5	8	5
Vardas6666	Pavarde6666	8	1	6	5
Vardas4233	Pavarde4233	2	6	4	5
Vardas1098	Pavarde1098	6	9	7	5
Vardas1167	Pavarde1167	8	8	2	5
Vardas4228	Pavarde4228	4	7	6	5
Vardas2687	Pavarde2687	6	4	10	5
Vardas2690	Pavarde2690	3	1	3	5
Vardas7573	Pavarde7573	5	5	7	5
Vardas4223	Pavarde4223	5	7	3	5
Vardas1170	Pavarde1170	2	9	7	5
Vardas3151	Pavarde3151	4	8	2	5
Vardas2188	Pavarde2188	5	5	3	5
Vardas7560	Pavarde7560	10	9	4	5
Vardas2630	Pavarde2630	8	5	3	5
Vardas4430	Pavarde4430	1	2	8	5
Vardas4427	Pavarde4427	9	1	9	5
Vardas6508	Pavarde6508	7	7	10	5
Vardas1017	Pavarde1017	8	9	3	5
Vardas4420	Pavarde4420	3	1	3	5
Vardas4419	Pavarde4419	5	9	4	5
Vardas4418	Pavarde4418	3	4	2	5
Vardas6510	Pavarde6510	8	5	1	5
Vardas1019	Pavarde1019	5	3	1	5
Vardas1011	Pavarde1011	7	5	4	5
Vardas6512	Pavarde6512	3	2	10	5
Vardas6516	Pavarde6516	6	3	2	5
Vardas1027	Pavarde1027	3	9	6	5
Vardas9212	Pavarde9212	3	2	6	5
Vardas9210	Pavarde9210	7	7	1	5
Vardas2612	Pavarde2612	7	9	8	5
Vardas1035	Pavarde1035	9	1	8	5
Vardas4403	Pavarde4403	7	1	9	5
Vardas1040	Pavarde1040	1	9	3	5
Vardas2617	Pavarde2617	6	9	4	5
Vardas3100	Pavarde3100	7	6	3	5
Vardas4460	Pavarde4460	10	3	7	5
Vardas4459	Pavarde4459	5	2	1	5
Vardas987	Pavarde987	2	5	6	5
Vardas6481	Pavarde6481	5	7	8	5
Vardas9246	Pavarde9246	2	10	7	5
Vardas4451	Pavarde4451	8	7	2	5
Vardas4450	Pavarde4450	8	10	10	5
Vardas9244	Pavarde9244	6	1	8	5
Vardas9242	Pavarde9242	5	7	7	5
Vardas4399	Pavarde4399	4	7	1	5
Vardas7936	Pavarde7936	6	2	6	5
Vardas6491	Pavarde6491	9	10	3	5
Vardas1001	Pavarde1001	8	10	7	5
Vardas7935	Pavarde7935	9	10	6	5
Vardas9240	Pavarde9240	2	8	2	5
Vardas6493	Pavarde6493	10	1	6	5
Vardas3102	Pavarde3102	7	8	5	5
Vardas4436	Pavarde4436	3	2	10	5
Vardas6501	Pavarde6501	8	8	1	5
Vardas1081	Pavarde1081	10	9	9	5
Vardas6560	Pavarde6560	5	9	8	5
Vardas7968	Pavarde7968	4	6	2	5
Vardas4355	Pavarde4355	6	6	1	5
Vardas3121	Pavarde3121	2	7	3	5
Vardas2652	Pavarde2652	6	5	8	5
Vardas1074	Pavarde1074	5	8	2	5
Vardas7545	Pavarde7545	7	10	10	5
Vardas3087	Pavarde3087	9	3	1	5
Vardas3128	Pavarde3128	8	6	6	5
Vardas3129	Pavarde3129	4	5	10	5
Vardas4362	Pavarde4362	2	4	3	5
Vardas1083	Pavarde1083	4	7	6	5
Vardas1086	Pavarde1086	6	10	4	5
Vardas1087	Pavarde1087	7	1	5	5
Vardas2587	Pavarde2587	7	1	5	5
Vardas4336	Pavarde4336	2	4	6	5
Vardas9165	Pavarde9165	4	3	5	5
Vardas7980	Pavarde7980	4	5	5	5
Vardas1097	Pavarde1097	7	7	5	5
Vardas4324	Pavarde4324	9	1	9	5
Vardas2601	Pavarde2601	3	1	8	5
Vardas1043	Pavarde1043	10	5	10	5
Vardas4396	Pavarde4396	9	5	10	5
Vardas1044	Pavarde1044	3	3	10	5
Vardas3109	Pavarde3109	9	3	9	5
Vardas2608	Pavarde2608	6	10	1	5
Vardas6523	Pavarde6523	10	8	8	5
Vardas6530	Pavarde6530	4	5	7	5
Vardas7959	Pavarde7959	7	3	2	5
Vardas7566	Pavarde7566	9	4	8	5
Vardas8880	Pavarde8880	1	1	1	5
Vardas4382	Pavarde4382	10	1	1	5
Vardas6533	Pavarde6533	4	4	4	5
Vardas4379	Pavarde4379	3	5	8	5
Vardas9189	Pavarde9189	8	3	10	5
Vardas7961	Pavarde7961	7	6	6	5
Vardas6535	Pavarde6535	3	1	10	5
Vardas6538	Pavarde6538	1	4	7	5
Vardas3115	Pavarde3115	7	6	5	5
Vardas3119	Pavarde3119	7	5	8	5
Vardas1376	Pavarde1376	7	2	8	5
Vardas8939	Pavarde8939	10	9	2	5
Vardas4025	Pavarde4025	3	2	7	5
Vardas1368	Pavarde1368	8	8	9	5
Vardas7498	Pavarde7498	3	9	3	5
Vardas8074	Pavarde8074	1	7	3	5
Vardas1373	Pavarde1373	2	4	3	5
Vardas2770	Pavarde2770	7	10	5	5
Vardas1374	Pavarde1374	3	2	10	5
Vardas2205	Pavarde2205	6	10	10	5
Vardas1358	Pavarde1358	8	10	2	5
Vardas7822	Pavarde7822	4	1	9	5
Vardas1381	Pavarde1381	9	3	6	5
Vardas1385	Pavarde1385	9	1	7	5
Vardas2461	Pavarde2461	10	3	2	5
Vardas4006	Pavarde4006	6	5	10	5
Vardas4005	Pavarde4005	5	9	4	5
Vardas8083	Pavarde8083	10	10	9	5
Vardas8924	Pavarde8924	4	3	10	5
Vardas6834	Pavarde6834	3	7	3	5
Vardas4052	Pavarde4052	8	1	6	5
Vardas1325	Pavarde1325	6	5	10	5
Vardas8068	Pavarde8068	4	5	5	5
Vardas6798	Pavarde6798	9	6	4	5
Vardas7837	Pavarde7837	10	5	8	5
Vardas4061	Pavarde4061	9	8	8	5
Vardas3172	Pavarde3172	2	1	8	5
Vardas4057	Pavarde4057	7	10	7	5
Vardas1335	Pavarde1335	4	4	9	5
Vardas1337	Pavarde1337	6	2	1	5
Vardas1396	Pavarde1396	6	10	5	5
Vardas4051	Pavarde4051	3	10	2	5
Vardas8968	Pavarde8968	9	8	6	5
Vardas4049	Pavarde4049	10	2	8	5
Vardas6803	Pavarde6803	4	8	2	5
Vardas4042	Pavarde4042	4	9	10	5
Vardas7835	Pavarde7835	7	3	6	5
Vardas4038	Pavarde4038	6	3	4	5
Vardas2759	Pavarde2759	6	1	2	5
Vardas2760	Pavarde2760	10	8	10	5
Vardas6870	Pavarde6870	7	10	7	5
Vardas6852	Pavarde6852	6	1	1	5
Vardas3960	Pavarde3960	3	4	10	5
Vardas3959	Pavarde3959	2	10	3	5
Vardas8902	Pavarde8902	3	7	10	5
Vardas2452	Pavarde2452	6	2	6	5
Vardas3952	Pavarde3952	2	4	10	5
Vardas3066	Pavarde3066	9	6	5	5
Vardas1426	Pavarde1426	8	8	7	5
Vardas6868	Pavarde6868	4	7	10	5
Vardas2082	Pavarde2082	4	4	9	5
Vardas2078	Pavarde2078	10	8	1	5
Vardas2442	Pavarde2442	4	8	9	5
Vardas6877	Pavarde6877	3	3	3	5
Vardas2076	Pavarde2076	3	2	7	5
Vardas8104	Pavarde8104	3	3	7	5
Vardas6881	Pavarde6881	7	9	5	5
Vardas3937	Pavarde3937	4	10	4	5
Vardas3190	Pavarde3190	9	7	2	5
Vardas7788	Pavarde7788	8	3	2	5
Vardas3180	Pavarde3180	7	6	9	5
Vardas3996	Pavarde3996	7	7	7	5
Vardas3994	Pavarde3994	7	3	5	5
Vardas8919	Pavarde8919	9	6	8	5
Vardas1401	Pavarde1401	5	4	9	5
Vardas3067	Pavarde3067	6	7	1	5
Vardas1402	Pavarde1402	9	10	8	5
Vardas3988	Pavarde3988	4	2	7	5
Vardas2086	Pavarde2086	3	7	1	5
Vardas1404	Pavarde1404	7	6	10	5
Vardas9094	Pavarde9094	3	4	3	5
Vardas3984	Pavarde3984	7	6	5	5
Vardas8913	Pavarde8913	6	8	4	5
Vardas3982	Pavarde3982	5	10	9	5
Vardas7813	Pavarde7813	5	1	10	5
Vardas6839	Pavarde6839	4	4	8	5
Vardas6842	Pavarde6842	10	1	2	5
Vardas3973	Pavarde3973	4	1	1	5
Vardas2084	Pavarde2084	6	2	2	5
Vardas3965	Pavarde3965	8	1	3	5
Vardas9018	Pavarde9018	8	5	7	5
Vardas1250	Pavarde1250	2	4	6	5
Vardas9026	Pavarde9026	2	1	8	5
Vardas7867	Pavarde7867	4	3	4	5
Vardas1260	Pavarde1260	10	4	5	5
Vardas1261	Pavarde1261	6	1	1	5
Vardas4134	Pavarde4134	5	3	5	5
Vardas4132	Pavarde4132	2	8	8	5
Vardas3073	Pavarde3073	7	10	7	5
Vardas6748	Pavarde6748	9	10	4	5
Vardas4129	Pavarde4129	4	7	7	5
Vardas9038	Pavarde9038	3	3	7	5
Vardas2522	Pavarde2522	1	10	5	5
Vardas1273	Pavarde1273	3	8	1	5
Vardas4123	Pavarde4123	2	5	7	5
Vardas7862	Pavarde7862	8	3	7	5
Vardas8374	Pavarde8374	6	9	4	5
Vardas9015	Pavarde9015	9	6	4	5
Vardas8039	Pavarde8039	10	7	7	5
Vardas6759	Pavarde6759	1	4	3	5
Vardas7860	Pavarde7860	1	7	8	5
Vardas8040	Pavarde8040	3	5	3	5
Vardas9071	Pavarde9071	3	10	3	5
Vardas1186	Pavarde1186	2	6	6	5
Vardas2107	Pavarde2107	5	5	1	5
Vardas9091	Pavarde9091	1	4	9	5
Vardas3077	Pavarde3077	7	1	10	5
Vardas2536	Pavarde2536	5	10	6	5
Vardas9087	Pavarde9087	8	10	8	5
Vardas4183	Pavarde4183	7	8	5	5
Vardas8026	Pavarde8026	9	6	7	5
Vardas8028	Pavarde8028	10	2	6	5
Vardas2712	Pavarde2712	8	5	8	5
Vardas8978	Pavarde8978	5	10	10	5
Vardas6722	Pavarde6722	3	9	4	5
Vardas1221	Pavarde1221	10	8	8	5
Vardas2192	Pavarde2192	6	5	7	5
Vardas3163	Pavarde3163	2	7	4	5
Vardas9052	Pavarde9052	5	6	4	5
Vardas9046	Pavarde9046	1	10	1	5
Vardas4152	Pavarde4152	9	6	7	5
Vardas6737	Pavarde6737	5	2	6	5
Vardas9044	Pavarde9044	1	9	1	5
Vardas8064	Pavarde8064	5	2	2	5
Vardas2506	Pavarde2506	3	1	2	5
Vardas4093	Pavarde4093	3	4	7	5
Vardas6777	Pavarde6777	9	3	10	5
Vardas4073	Pavarde4073	1	8	5	5
Vardas7500	Pavarde7500	6	8	1	5
Vardas2487	Pavarde2487	2	4	10	5
Vardas8066	Pavarde8066	2	2	10	5
Vardas7844	Pavarde7844	1	10	8	5
Vardas1303	Pavarde1303	8	10	5	5
Vardas4090	Pavarde4090	4	1	7	5
Vardas4089	Pavarde4089	4	10	10	5
Vardas8992	Pavarde8992	7	2	2	5
Vardas2741	Pavarde2741	9	5	9	5
Vardas2501	Pavarde2501	10	4	7	5
Vardas2744	Pavarde2744	10	2	1	5
Vardas4083	Pavarde4083	5	9	5	5
Vardas1312	Pavarde1312	3	7	6	5
Vardas2484	Pavarde2484	1	3	2	5
Vardas9004	Pavarde9004	6	9	10	5
Vardas4114	Pavarde4114	2	7	5	5
Vardas4069	Pavarde4069	1	8	7	5
Vardas1295	Pavarde1295	5	9	6	5
Vardas8377	Pavarde8377	6	6	6	5
Vardas7852	Pavarde7852	9	2	3	5
Vardas2204	Pavarde2204	6	4	3	5
Vardas6768	Pavarde6768	2	8	10	5
Vardas4101	Pavarde4101	2	6	7	5
Vardas6793	Pavarde6793	3	10	5	5
Vardas4099	Pavarde4099	4	6	2	5
Vardas6772	Pavarde6772	10	4	9	5
Vardas6774	Pavarde6774	8	9	4	5
Vardas7847	Pavarde7847	5	7	8	5
Vardas8325	Pavarde8325	4	3	2	6
Vardas8293	Pavarde8293	10	7	9	6
Vardas7597	Pavarde7597	1	9	2	6
Vardas5820	Pavarde5820	5	8	3	6
Vardas7170	Pavarde7170	3	4	8	6
Vardas8316	Pavarde8316	1	7	5	6
Vardas9824	Pavarde9824	3	10	8	6
Vardas5822	Pavarde5822	10	5	10	6
Vardas8294	Pavarde8294	6	3	8	6
Vardas9828	Pavarde9828	4	7	8	6
Vardas7599	Pavarde7599	5	2	5	6
Vardas7567	Pavarde7567	5	7	10	6
Vardas8320	Pavarde8320	4	1	4	6
Vardas9812	Pavarde9812	4	8	10	6
Vardas7580	Pavarde7580	9	4	9	6
Vardas5806	Pavarde5806	4	8	4	6
Vardas7586	Pavarde7586	3	2	10	6
Vardas8052	Pavarde8052	5	2	9	6
Vardas8007	Pavarde8007	9	1	3	6
Vardas8018	Pavarde8018	8	3	2	6
Vardas5610	Pavarde5610	4	1	6	6
Vardas7883	Pavarde7883	10	1	6	6
Vardas5617	Pavarde5617	10	7	9	6
Vardas5619	Pavarde5619	5	2	10	6
Vardas7882	Pavarde7882	9	1	6	6
Vardas8029	Pavarde8029	9	1	6	6
Vardas8033	Pavarde8033	9	6	9	6
Vardas5624	Pavarde5624	1	4	10	6
Vardas5628	Pavarde5628	3	1	5	6
Vardas8042	Pavarde8042	10	7	8	6
Vardas7850	Pavarde7850	1	8	10	6
Vardas9974	Pavarde9974	3	5	6	6
Vardas9957	Pavarde9957	8	10	2	6
Vardas7836	Pavarde7836	3	4	8	6
Vardas7833	Pavarde7833	10	6	8	6
Vardas8080	Pavarde8080	2	2	5	6
Vardas5654	Pavarde5654	2	1	3	6
Vardas5001	Pavarde5001	2	10	1	6
Vardas8085	Pavarde8085	6	8	10	6
Vardas5665	Pavarde5665	6	10	9	6
Vardas7810	Pavarde7810	8	9	8	6
Vardas5671	Pavarde5671	6	7	4	6
Vardas7806	Pavarde7806	1	6	4	6
Vardas8090	Pavarde8090	2	10	7	6
Vardas7800	Pavarde7800	4	1	10	6
Vardas5579	Pavarde5579	1	8	3	6
Vardas7944	Pavarde7944	2	1	2	6
Vardas5553	Pavarde5553	4	4	9	6
Vardas9994	Pavarde9994	9	8	7	6
Vardas5556	Pavarde5556	8	1	4	6
Vardas9991	Pavarde9991	2	9	9	6
Vardas5557	Pavarde5557	9	2	3	6
Vardas5560	Pavarde5560	4	5	10	6
Vardas7962	Pavarde7962	8	6	3	6
Vardas9986	Pavarde9986	5	2	8	6
Vardas7965	Pavarde7965	5	5	8	6
Vardas7969	Pavarde7969	6	5	5	6
Vardas7921	Pavarde7921	9	2	6	6
Vardas5575	Pavarde5575	2	7	3	6
Vardas8101	Pavarde8101	4	5	4	6
Vardas7920	Pavarde7920	8	10	7	6
Vardas9984	Pavarde9984	6	8	7	6
Vardas5589	Pavarde5589	10	6	1	6
Vardas9981	Pavarde9981	8	3	3	6
Vardas7983	Pavarde7983	2	9	10	6
Vardas7988	Pavarde7988	2	8	6	6
Vardas9978	Pavarde9978	7	1	5	6
Vardas5602	Pavarde5602	1	7	4	6
Vardas5603	Pavarde5603	2	10	1	6
Vardas7903	Pavarde7903	10	9	9	6
Vardas8002	Pavarde8002	3	7	5	6
Vardas8004	Pavarde8004	8	1	10	6
Vardas7890	Pavarde7890	9	3	5	6
Vardas7667	Pavarde7667	2	10	10	6
Vardas9892	Pavarde9892	10	5	6	6
Vardas9891	Pavarde9891	4	6	2	6
Vardas7690	Pavarde7690	2	3	7	6
Vardas7686	Pavarde7686	1	3	1	6
Vardas7685	Pavarde7685	8	2	9	6
Vardas7682	Pavarde7682	5	2	1	6
Vardas5762	Pavarde5762	7	1	5	6
Vardas7679	Pavarde7679	10	1	4	6
Vardas9885	Pavarde9885	2	2	4	6
Vardas5773	Pavarde5773	4	4	8	6
Vardas8209	Pavarde8209	8	9	9	6
Vardas8212	Pavarde8212	8	6	4	6
Vardas9880	Pavarde9880	8	4	3	6
Vardas7697	Pavarde7697	10	8	3	6
Vardas7664	Pavarde7664	4	8	2	6
Vardas7658	Pavarde7658	6	6	10	6
Vardas8224	Pavarde8224	5	2	8	6
Vardas8225	Pavarde8225	1	3	2	6
Vardas7643	Pavarde7643	4	9	3	6
Vardas5794	Pavarde5794	4	4	7	6
Vardas8235	Pavarde8235	4	9	5	6
Vardas8249	Pavarde8249	1	7	6	6
Vardas5797	Pavarde5797	6	6	8	6
Vardas8252	Pavarde8252	6	10	3	6
Vardas7611	Pavarde7611	7	2	6	6
Vardas8260	Pavarde8260	8	8	10	6
Vardas7606	Pavarde7606	2	8	5	6
Vardas8161	Pavarde8161	9	2	4	6
Vardas8105	Pavarde8105	10	2	7	6
Vardas8107	Pavarde8107	7	2	9	6
Vardas8113	Pavarde8113	3	9	10	6
Vardas7773	Pavarde7773	6	2	2	6
Vardas5691	Pavarde5691	8	2	6	6
Vardas8134	Pavarde8134	2	6	7	6
Vardas8141	Pavarde8141	9	6	5	6
Vardas8143	Pavarde8143	8	6	4	6
Vardas7752	Pavarde7752	1	6	2	6
Vardas8146	Pavarde8146	4	7	10	6
Vardas9922	Pavarde9922	9	9	9	6
Vardas7737	Pavarde7737	4	5	7	6
Vardas8154	Pavarde8154	10	3	8	6
Vardas8268	Pavarde8268	1	3	4	6
Vardas5720	Pavarde5720	2	5	3	6
Vardas5722	Pavarde5722	9	8	1	6
Vardas9918	Pavarde9918	4	3	10	6
Vardas5725	Pavarde5725	5	5	7	6
Vardas7728	Pavarde7728	9	1	3	6
Vardas9907	Pavarde9907	7	6	2	6
Vardas7726	Pavarde7726	2	9	8	6
Vardas5730	Pavarde5730	5	4	3	6
Vardas7717	Pavarde7717	1	3	4	6
Vardas5743	Pavarde5743	8	2	2	6
Vardas9897	Pavarde9897	3	9	5	6
Vardas5753	Pavarde5753	9	8	6	6
Vardas8189	Pavarde8189	1	10	1	6
Vardas9412	Pavarde9412	6	9	10	6
Vardas6258	Pavarde6258	8	8	6	6
Vardas9394	Pavarde9394	1	3	7	6
Vardas9398	Pavarde9398	6	9	5	6
Vardas8971	Pavarde8971	4	1	5	6
Vardas8958	Pavarde8958	2	4	5	6
Vardas8953	Pavarde8953	10	10	9	6
Vardas6810	Pavarde6810	9	2	8	6
Vardas6814	Pavarde6814	6	3	10	6
Vardas8936	Pavarde8936	6	10	3	6
Vardas6792	Pavarde6792	1	1	3	6
Vardas6817	Pavarde6817	4	8	1	6
Vardas9414	Pavarde9414	3	5	7	6
Vardas6232	Pavarde6232	3	5	1	6
Vardas6828	Pavarde6828	4	10	4	6
Vardas8925	Pavarde8925	10	4	3	6
Vardas6837	Pavarde6837	9	7	6	6
Vardas6222	Pavarde6222	10	4	4	6
Vardas8915	Pavarde8915	8	10	5	6
Vardas6273	Pavarde6273	1	1	10	6
Vardas6287	Pavarde6287	8	10	5	6
Vardas9360	Pavarde9360	4	8	5	6
Vardas9014	Pavarde9014	10	1	5	6
Vardas9009	Pavarde9009	9	7	7	6
Vardas9365	Pavarde9365	2	6	1	6
Vardas9000	Pavarde9000	2	1	10	6
Vardas9371	Pavarde9371	3	3	2	6
Vardas8999	Pavarde8999	2	2	1	6
Vardas6275	Pavarde6275	8	6	9	6
Vardas6216	Pavarde6216	3	8	5	6
Vardas6775	Pavarde6775	4	6	3	6
Vardas9379	Pavarde9379	9	3	2	6
Vardas6269	Pavarde6269	9	9	8	6
Vardas6785	Pavarde6785	4	8	2	6
Vardas8986	Pavarde8986	2	8	1	6
Vardas8985	Pavarde8985	1	6	5	6
Vardas6787	Pavarde6787	7	5	6	6
Vardas8980	Pavarde8980	2	8	4	6
Vardas8853	Pavarde8853	9	4	4	6
Vardas8859	Pavarde8859	4	6	1	6
Vardas6929	Pavarde6929	1	2	10	6
Vardas8858	Pavarde8858	3	1	4	6
Vardas6164	Pavarde6164	7	2	8	6
Vardas6934	Pavarde6934	3	7	5	6
Vardas8855	Pavarde8855	1	8	1	6
Vardas9476	Pavarde9476	2	4	1	6
Vardas9477	Pavarde9477	5	4	2	6
Vardas8854	Pavarde8854	2	2	10	6
Vardas6918	Pavarde6918	4	6	10	6
Vardas9485	Pavarde9485	8	2	10	6
Vardas9486	Pavarde9486	4	7	1	6
Vardas8847	Pavarde8847	8	5	6	6
Vardas9497	Pavarde9497	7	3	1	6
Vardas8839	Pavarde8839	8	6	8	6
Vardas6143	Pavarde6143	1	9	10	6
Vardas8838	Pavarde8838	3	7	7	6
Vardas6971	Pavarde6971	1	1	5	6
Vardas6198	Pavarde6198	1	7	6	6
Vardas6845	Pavarde6845	3	7	2	6
Vardas6848	Pavarde6848	7	9	7	6
